rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
33,2930,specialized_enriched,mean,0.0639762133359909,0.012880734167993069,4.966814041137695,4.966814041137695,80,8
34,453,specialized_enriched,mean,0.11709436774253845,0.023632943630218506,4.954709529876709,4.954709529876709,80,8
35,2363,specialized_enriched,active_fraction,0.016923701390624046,0.003437560983002186,4.923171043395996,4.923171043395996,80,8
36,13040,specialized_enriched,mean,0.08054707944393158,0.01641746610403061,4.906182289123535,4.906182289123535,80,8
37,10582,specialized_enriched,active_fraction,0.020419783890247345,0.004191089887171984,4.872189521789551,4.872189521789551,80,8
38,5303,specialized_enriched,active_fraction,0.015504103153944016,0.0032143197022378445,4.8234477043151855,4.8234477043151855,80,8
39,6823,specialized_enriched,mean,0.08167503774166107,0.016950519755482674,4.818438529968262,4.818438529968262,80,8
40,9185,specialized_enriched,active_fraction,0.053521912544965744,0.011113164946436882,4.816082000732422,4.816082000732422,71,8
41,8003,specialized_enriched,mean,0.03746093064546585,0.007792367599904537,4.807387351989746,4.807387351989746,79,8
42,1806,specialized_enriched,active_fraction,0.02285355143249035,0.004761959426105022,4.799190521240234,4.799190521240234,80,8
43,16200,specialized_enriched,mean,0.066300168633461,0.013972265645861626,4.745126724243164,4.745126724243164,80,8
44,596,specialized_enriched,mean,0.06910731643438339,0.014611953869462013,4.72950553894043,4.72950553894043,80,8
45,2015,specialized_enriched,active_fraction,0.013313391245901585,0.0028210009913891554,4.719385623931885,4.719385623931885,77,8
46,13645,specialized_enriched,active_fraction,0.015169644728302956,0.0032193155493587255,4.712071418762207,4.712071418762207,80,8
47,15709,specialized_enriched,mean,0.15094025433063507,0.032353028655052185,4.6654133796691895,4.6654133796691895,80,8
48,9454,specialized_enriched,active_fraction,0.013110948726534843,0.002812686376273632,4.6613616943359375,4.6613616943359375,79,8
49,10507,specialized_enriched,mean,0.05550895258784294,0.011937328614294529,4.650031566619873,4.650031566619873,80,8
50,7783,specialized_enriched,active_fraction,0.08859825879335403,0.01905982382595539,4.648429870605469,4.648429870605469,80,8
51,8164,specialized_enriched,mean,0.15904060006141663,0.034415241330862045,4.621225833892822,4.621225833892822,80,8
52,9477,specialized_enriched,mean,0.08312622457742691,0.01800907589495182,4.615796089172363,4.615796089172363,80,8
53,3457,specialized_enriched,active_fraction,0.020781833678483963,0.0045187524519860744,4.599020004272461,4.599020004272461,80,8
54,7057,specialized_enriched,mean,0.05822376906871796,0.012683268636465073,4.590596675872803,4.590596675872803,80,8
55,8318,specialized_enriched,mean,0.06539715826511383,0.014269501902163029,4.583002090454102,4.583002090454102,47,8
56,16244,specialized_enriched,active_fraction,0.01498690340667963,0.0032794205471873283,4.569985389709473,4.569985389709473,80,8
57,13059,specialized_enriched,mean,0.10533438622951508,0.02305310033261776,4.569206714630127,4.569206714630127,80,8
58,13238,specialized_enriched,mean,0.06164006143808365,0.013495134189724922,4.567576885223389,4.567576885223389,80,8
59,6902,specialized_enriched,mean,0.08625530451536179,0.0189024917781353,4.563170909881592,4.563170909881592,80,8
60,5104,specialized_enriched,mean,0.06514644622802734,0.014327434822916985,4.546972274780273,4.546972274780273,77,8
61,3830,specialized_enriched,active_fraction,0.022700142115354538,0.005051159765571356,4.494045734405518,4.494045734405518,80,8
62,6895,specialized_enriched,max,3.8339710235595703,0.8545315265655518,4.486634731292725,4.486634731292725,80,8
63,15881,specialized_enriched,active_fraction,0.021645713597536087,0.004832899197936058,4.478825569152832,4.478825569152832,80,8
64,27,specialized_enriched,active_fraction,0.0490107387304306,0.010962600819766521,4.47072172164917,4.47072172164917,74,8
65,851,specialized_enriched,mean,0.18022313714027405,0.04043491929769516,4.45711612701416,4.45711612701416,80,8
66,5589,specialized_enriched,active_fraction,0.030578281730413437,0.006868785712867975,4.4517741203308105,4.4517741203308105,80,8
67,6184,specialized_enriched,mean,0.13740958273410797,0.03091186285018921,4.4452056884765625,4.4452056884765625,80,8
68,3292,specialized_enriched,mean,0.11580968648195267,0.026105398312211037,4.436234951019287,4.436234951019287,78,8
69,13342,specialized_enriched,active_fraction,0.016015993431210518,0.0036169616505503654,4.4280242919921875,4.4280242919921875,80,8
70,8792,specialized_enriched,mean,0.09142373502254486,0.020680829882621765,4.420699596405029,4.420699596405029,80,8
71,2277,specialized_enriched,active_fraction,0.01930985040962696,0.004372513387352228,4.416190147399902,4.416190147399902,80,8
72,4383,specialized_enriched,mean,0.07781064510345459,0.017636893317103386,4.411811351776123,4.411811351776123,80,8
73,14234,specialized_enriched,mean,0.1364964246749878,0.030939212068915367,4.411761283874512,4.411761283874512,80,8
74,16082,specialized_enriched,mean,0.03284372761845589,0.007488245144486427,4.386037826538086,4.386037826538086,57,8
75,6593,specialized_enriched,mean,0.15295054018497467,0.03494422882795334,4.376989841461182,4.376989841461182,80,8
76,158,specialized_enriched,active_fraction,0.015392608009278774,0.003516972530633211,4.376664161682129,4.376664161682129,80,8
77,601,specialized_enriched,active_fraction,0.05605803430080414,0.012852728366851807,4.36156702041626,4.36156702041626,80,8
78,13582,specialized_enriched,mean,0.1064852625131607,0.024531135335564613,4.340820789337158,4.340820789337158,80,8
