rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
26,1193,base_enriched,max,-19.494754791259766,3.231194496154785,-6.033296585083008,6.033296585083008,54,8
27,5018,base_enriched,max,-16.17377471923828,2.7006876468658447,-5.988761901855469,5.988761901855469,52,8
28,1982,base_enriched,max,-9.128107070922852,1.5262514352798462,-5.980736255645752,5.980736255645752,56,8
29,4086,base_enriched,max,-6.331157207489014,1.0586376190185547,-5.980476379394531,5.980476379394531,63,8
30,14006,base_enriched,max,-12.424457550048828,2.0819389820098877,-5.967733860015869,5.967733860015869,56,8
31,402,base_enriched,max,-10.394054412841797,1.7419774532318115,-5.966813564300537,5.966813564300537,59,8
32,2649,base_enriched,max,-10.804766654968262,1.8112033605575562,-5.965517997741699,5.965517997741699,53,8
33,4693,base_enriched,max,-13.992847442626953,2.3481080532073975,-5.959200859069824,5.959200859069824,50,8
34,15961,base_enriched,max,-12.544254302978516,2.1075892448425293,-5.951944351196289,5.951944351196289,43,8
35,6877,base_enriched,max,-14.221525192260742,2.3989548683166504,-5.928216934204102,5.928216934204102,43,8
36,11502,base_enriched,max,-17.181198120117188,2.9033210277557373,-5.917774200439453,5.917774200439453,49,8
37,11547,base_enriched,active_fraction,-0.07155384868383408,0.01209202129393816,-5.91744327545166,5.91744327545166,68,8
38,14763,base_enriched,max,-3.93692684173584,0.6688129305839539,-5.886439323425293,5.886439323425293,68,8
39,11030,base_enriched,max,-14.748421669006348,2.506561279296875,-5.8839263916015625,5.8839263916015625,58,8
40,7736,base_enriched,active_fraction,-0.04615575820207596,0.007889625616371632,-5.850183486938477,5.850183486938477,54,8
41,7920,base_enriched,max,-5.794624328613281,0.9930031299591064,-5.83545446395874,5.83545446395874,51,8
42,12655,base_enriched,active_fraction,-0.051080122590065,0.0088004469871521,-5.804264545440674,5.804264545440674,53,8
43,14285,base_enriched,active_fraction,-0.03141696751117706,0.005415764171630144,-5.801022052764893,5.801022052764893,52,8
44,11282,base_enriched,max,-7.712110996246338,1.3344229459762573,-5.779360294342041,5.779360294342041,78,8
45,15669,base_enriched,max,-14.162919998168945,2.454136610031128,-5.771039962768555,5.771039962768555,41,8
46,91,base_enriched,max,-5.754214286804199,0.997728168964386,-5.767316818237305,5.767316818237305,65,8
47,913,base_enriched,max,-6.028407573699951,1.0502171516418457,-5.7401533126831055,5.7401533126831055,63,8
48,12278,base_enriched,max,-8.09880256652832,1.418192982673645,-5.710649013519287,5.710649013519287,69,8
49,1162,base_enriched,max,-8.377906799316406,1.4714456796646118,-5.693656921386719,5.693656921386719,68,8
50,15821,base_enriched,max,-16.977102279663086,2.995462656021118,-5.667605876922607,5.667605876922607,51,8
51,13801,base_enriched,max,-7.771378040313721,1.3738983869552612,-5.656443119049072,5.656443119049072,60,8
52,9383,base_enriched,max,-3.7912850379943848,0.6708712577819824,-5.651285648345947,5.651285648345947,63,8
53,16264,base_enriched,max,-8.569997787475586,1.51801598072052,-5.6455254554748535,5.6455254554748535,45,8
54,4366,base_enriched,max,-7.1926116943359375,1.2763444185256958,-5.635322093963623,5.635322093963623,64,8
55,2174,base_enriched,max,-8.16519832611084,1.4491868019104004,-5.634331226348877,5.634331226348877,54,8
56,16120,base_enriched,max,-14.515382766723633,2.5773539543151855,-5.631893634796143,5.631893634796143,57,8
57,460,base_enriched,mean,-0.4161948263645172,0.07408054172992706,-5.618139743804932,5.618139743804932,42,8
58,11070,base_enriched,active_fraction,-0.07826263457536697,0.01393869798630476,-5.614773750305176,5.614773750305176,59,8
59,12694,base_enriched,max,-5.78494930267334,1.0309237241744995,-5.611423015594482,5.611423015594482,48,8
60,7974,base_enriched,max,-4.387828826904297,0.7842788696289062,-5.594730377197266,5.594730377197266,62,8
61,13582,base_enriched,max,-2.5284993648529053,0.454446405172348,-5.563910961151123,5.563910961151123,64,8
62,5958,base_enriched,active_fraction,-0.0788784921169281,0.014178559184074402,-5.563223361968994,5.563223361968994,60,8
63,4565,base_enriched,max,-7.211118698120117,1.2963659763336182,-5.562563896179199,5.562563896179199,57,8
64,11996,base_enriched,active_fraction,-0.09220729768276215,0.016611378639936447,-5.550851821899414,5.550851821899414,62,8
65,221,base_enriched,max,-6.361560821533203,1.149309754371643,-5.535114288330078,5.535114288330078,58,8
66,5959,base_enriched,max,-8.98128604888916,1.627029299736023,-5.520051956176758,5.520051956176758,50,8
67,4017,base_enriched,max,-7.625197410583496,1.3820135593414307,-5.517454624176025,5.517454624176025,54,8
68,2621,base_enriched,max,-7.653358459472656,1.38729727268219,-5.516739845275879,5.516739845275879,66,8
69,9446,base_enriched,active_fraction,-0.045038044452667236,0.008226986974477768,-5.474427700042725,5.474427700042725,57,8
70,8535,base_enriched,max,-11.237529754638672,2.0552968978881836,-5.467594146728516,5.467594146728516,60,8
71,5685,base_enriched,max,-6.999241828918457,1.2879804372787476,-5.434276580810547,5.434276580810547,60,8
72,3048,base_enriched,max,-5.651164531707764,1.0408296585083008,-5.42948055267334,5.42948055267334,61,8
73,14327,base_enriched,max,-7.90152645111084,1.455403208732605,-5.429097652435303,5.429097652435303,60,8
74,824,base_enriched,max,-14.99242877960205,2.7684810161590576,-5.415398597717285,5.415398597717285,43,8
75,6802,base_enriched,max,-7.656459808349609,1.4196510314941406,-5.393198490142822,5.393198490142822,53,8
76,7498,base_enriched,max,-13.911818504333496,2.5877904891967773,-5.3759446144104,5.3759446144104,58,8
77,12216,base_enriched,max,-3.6843016147613525,0.6856539249420166,-5.3734130859375,5.3734130859375,59,8
78,11417,base_enriched,max,-17.877565383911133,3.346435070037842,-5.34227180480957,5.34227180480957,40,8
