rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
54,5635,specialized_enriched,active_fraction,0.011062389239668846,0.0029444636311382055,3.7570133209228516,3.7570133209228516,76,8
55,13137,base_enriched,max,-4.245058536529541,1.1334598064422607,-3.7452218532562256,3.7452218532562256,41,8
56,10285,specialized_enriched,mean,0.07135571539402008,0.01915341056883335,3.7254834175109863,3.7254834175109863,79,8
57,14135,base_enriched,active_fraction,-0.010874180123209953,0.0029315499123185873,-3.709362030029297,3.709362030029297,51,8
58,8351,base_enriched,active_fraction,-0.026499053463339806,0.007148209493607283,-3.70708966255188,3.70708966255188,53,8
59,13732,base_enriched,max,-4.479002952575684,1.2095025777816772,-3.7031776905059814,3.7031776905059814,54,8
60,276,base_enriched,active_fraction,-0.02807561680674553,0.007594252470880747,-3.696955919265747,3.696955919265747,68,8
61,13717,base_enriched,active_fraction,-0.022799042984843254,0.006188998464494944,-3.6838016510009766,3.6838016510009766,36,8
62,6239,base_enriched,max,-2.1600937843322754,0.5873571634292603,-3.67764949798584,3.67764949798584,28,8
63,1993,base_enriched,max,-3.4812936782836914,0.9466491341590881,-3.6774909496307373,3.6774909496307373,61,8
64,3234,base_enriched,active_fraction,-0.011596008203923702,0.0031661358661949635,-3.6625113487243652,3.6625113487243652,48,8
65,15142,base_enriched,max,-1.6370573043823242,0.44711560010910034,-3.6613736152648926,3.6613736152648926,77,8
66,4852,base_enriched,max,-3.1807777881622314,0.8719719648361206,-3.6477982997894287,3.6477982997894287,31,8
67,15900,base_enriched,active_fraction,-0.010321751236915588,0.0028321249410510063,-3.6445252895355225,3.6445252895355225,34,8
68,11128,specialized_enriched,active_fraction,0.013012771494686604,0.0035737487487494946,3.6412105560302734,3.6412105560302734,54,8
69,6904,base_enriched,max,-5.519108772277832,1.5168609619140625,-3.6385066509246826,3.6385066509246826,22,8
70,5624,base_enriched,max,-3.760249137878418,1.0343356132507324,-3.6354246139526367,3.6354246139526367,78,8
71,185,specialized_enriched,active_fraction,0.007983673363924026,0.002199446316808462,3.6298558712005615,3.6298558712005615,55,8
72,1872,base_enriched,active_fraction,-0.018147356808185577,0.005004773382097483,-3.626009702682495,3.626009702682495,58,8
73,996,base_enriched,max,-6.634737968444824,1.8333302736282349,-3.6189539432525635,3.6189539432525635,47,8
74,1355,specialized_enriched,max,3.853862762451172,1.0723305940628052,3.5939128398895264,3.5939128398895264,80,8
75,914,base_enriched,max,-2.674989700317383,0.7485887408256531,-3.5733768939971924,3.5733768939971924,38,8
76,8318,specialized_enriched,mean,0.06807619333267212,0.01905166357755661,3.5732414722442627,3.5732414722442627,43,8
77,13659,base_enriched,max,-2.8025665283203125,0.787345290184021,-3.559514045715332,3.559514045715332,79,8
78,9600,specialized_enriched,max,2.6441850662231445,0.7438076734542847,3.554931163787842,3.554931163787842,78,8
79,11976,base_enriched,max,-2.0980796813964844,0.5912783741950989,-3.5483789443969727,3.5483789443969727,78,8
80,8686,specialized_enriched,mean,0.11895516514778137,0.033529508858919144,3.5477752685546875,3.5477752685546875,65,8
81,16343,base_enriched,max,-5.018157958984375,1.4144717454910278,-3.5477259159088135,3.5477259159088135,77,8
82,15039,specialized_enriched,mean,0.06559014320373535,0.018504630774259567,3.5445258617401123,3.5445258617401123,80,8
83,8096,specialized_enriched,max,1.4052915573120117,0.39713090658187866,3.5386104583740234,3.5386104583740234,80,8
84,6770,base_enriched,max,-1.0058891773223877,0.28453803062438965,-3.535166025161743,3.535166025161743,20,8
85,7086,specialized_enriched,max,5.592947006225586,1.5824086666107178,3.534451723098755,3.534451723098755,69,8
86,14364,base_enriched,max,-3.9982476234436035,1.1336181163787842,-3.5269792079925537,3.5269792079925537,60,8
87,5078,base_enriched,max,-5.393683433532715,1.532167673110962,-3.5202958583831787,3.5202958583831787,42,8
88,5839,specialized_enriched,active_fraction,0.006877001374959946,0.00197348790243268,3.484694004058838,3.484694004058838,79,8
89,10803,base_enriched,max,-0.9253585338592529,0.26566705107688904,-3.4831511974334717,3.4831511974334717,26,8
90,11368,base_enriched,max,-3.7530677318573,1.0786856412887573,-3.479296922683716,3.479296922683716,55,8
91,2572,base_enriched,active_fraction,-0.01760273613035679,0.005060506518930197,-3.4784533977508545,3.4784533977508545,38,8
92,8488,base_enriched,max,-1.9180636405944824,0.55502849817276,-3.4557931423187256,3.4557931423187256,45,8
93,15107,specialized_enriched,mean,0.1513565480709076,0.04385269805788994,3.4514763355255127,3.4514763355255127,70,8
94,2135,base_enriched,active_fraction,-0.010112341493368149,0.002932357368990779,-3.4485366344451904,3.4485366344451904,38,8
95,2215,specialized_enriched,max,2.337871551513672,0.6788923740386963,3.4436557292938232,3.4436557292938232,79,8
96,16308,base_enriched,max,-2.7644333839416504,0.8072472214698792,-3.4245188236236572,3.4245188236236572,68,8
97,3189,base_enriched,active_fraction,-0.010181732475757599,0.0029879675712436438,-3.4075779914855957,3.4075779914855957,39,8
98,7705,base_enriched,max,-1.3532061576843262,0.3972148895263672,-3.40673565864563,3.40673565864563,80,8
99,661,specialized_enriched,mean,0.10085153579711914,0.029622726142406464,3.4045326709747314,3.4045326709747314,55,8
100,8209,base_enriched,max,-3.8433310985565186,1.136573314666748,-3.381507396697998,3.381507396697998,42,8
101,7411,base_enriched,max,-2.7661261558532715,0.8181188702583313,-3.3810811042785645,3.3810811042785645,59,8
102,10399,base_enriched,max,-5.606791019439697,1.6592509746551514,-3.3791096210479736,3.3791096210479736,38,8
103,2936,base_enriched,active_fraction,-0.01146191731095314,0.0034071041736751795,-3.3641228675842285,3.3641228675842285,40,8
104,15240,base_enriched,max,-1.9872713088989258,0.5911491513252258,-3.361708879470825,3.361708879470825,47,8
105,7988,base_enriched,max,-2.23909854888916,0.6677570939064026,-3.353163242340088,3.353163242340088,80,8
106,15443,base_enriched,max,-2.4750986099243164,0.738438606262207,-3.3518002033233643,3.3518002033233643,74,8
107,13453,base_enriched,max,-7.025238037109375,2.105154037475586,-3.337161064147949,3.337161064147949,48,8
108,7446,specialized_enriched,mean,0.13185158371925354,0.039688002318143845,3.322202682495117,3.322202682495117,52,8
109,12438,base_enriched,max,-6.391031742095947,1.9298925399780273,-3.3115997314453125,3.3115997314453125,21,8
110,14123,base_enriched,active_fraction,-0.028500428423285484,0.008633934892714024,-3.300977945327759,3.300977945327759,34,8
111,8175,base_enriched,max,-3.4194278717041016,1.0372394323349,-3.2966620922088623,3.2966620922088623,76,8
112,8014,base_enriched,max,-3.209148406982422,0.97397381067276,-3.2949020862579346,3.2949020862579346,78,8
113,1246,specialized_enriched,mean,0.07307779788970947,0.02218683995306492,3.293745279312134,3.293745279312134,72,8
114,13141,base_enriched,active_fraction,-0.05534106492996216,0.01681525819003582,-3.2911219596862793,3.2911219596862793,55,8
