rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,support,minimum_support
1,9461,base_enriched,mean,-0.14165739715099335,0.038607530295848846,-3.6691648960113525,3.6691648960113525,55,8
2,14567,base_enriched,mean,-0.16152557730674744,0.04565958306193352,-3.5376052856445312,3.5376052856445312,71,8
3,3633,base_enriched,active_fraction,-0.011049378663301468,0.0031692199409008026,-3.486466407775879,3.486466407775879,25,8
4,16274,base_enriched,mean,-0.1035463809967041,0.03221823275089264,-3.2139062881469727,3.2139062881469727,37,8
5,9766,base_enriched,active_fraction,-0.021280989050865173,0.006975473370403051,-3.050830841064453,3.050830841064453,49,8
6,746,base_enriched,active_fraction,-0.004736925475299358,0.0015895810211077332,-2.9799835681915283,2.9799835681915283,11,8
7,15411,base_enriched,active_fraction,-0.01759859174489975,0.005939830094575882,-2.962810516357422,2.962810516357422,57,8
8,854,base_enriched,mean,-0.05097975954413414,0.017530495300889015,-2.9080615043640137,2.9080615043640137,40,8
9,2631,base_enriched,active_fraction,-0.0361354760825634,0.012471629306674004,-2.897414207458496,2.897414207458496,70,8
10,2630,base_enriched,mean,-0.10175588726997375,0.03539383411407471,-2.8749608993530273,2.8749608993530273,74,8
11,11489,base_enriched,active_fraction,-0.005424178671091795,0.001899686991237104,-2.8553013801574707,2.8553013801574707,13,8
12,2922,base_enriched,mean,-0.06558506935834885,0.02301226183772087,-2.8500053882598877,2.8500053882598877,54,8
13,6491,base_enriched,active_fraction,-0.03315120190382004,0.011774640530347824,-2.81547474861145,2.81547474861145,45,8
14,15935,base_enriched,active_fraction,-0.020665423944592476,0.007432636339217424,-2.780362606048584,2.780362606048584,40,8
15,9933,base_enriched,active_fraction,-0.006348553113639355,0.00230246689170599,-2.7572832107543945,2.7572832107543945,9,8
16,10023,base_enriched,active_fraction,-0.03253405541181564,0.01185000129044056,-2.7454895973205566,2.7454895973205566,51,8
17,10388,base_enriched,active_fraction,-0.02016565576195717,0.0074089765548706055,-2.7217869758605957,2.7217869758605957,63,8
18,5438,base_enriched,mean,-0.04406937211751938,0.016387062147259712,-2.6892783641815186,2.6892783641815186,34,8
