case_id,category_rank,feature_id,selected_category,selected_pr_auc,selected_normalized_effect,selected_effect_to_variability,p_maxT,support_ok,difference_count,difference_proportion,unique_differential_values,base_contribution_mean,variant_contribution_mean,differential_mean,differential_median,regression_differential_mean,regression_differential_median,preserved_success_differential_mean,preserved_success_differential_median,improvement_differential_mean,improvement_differential_median,persistent_failure_differential_mean,persistent_failure_differential_median,variant_increase_associated_with_regression_pr_auc,variant_increase_associated_with_regression_baseline,variant_increase_associated_with_regression_normalized_effect,variant_increase_associated_with_regression_effect_to_variability,variant_decrease_associated_with_regression_pr_auc,variant_decrease_associated_with_regression_baseline,variant_decrease_associated_with_regression_normalized_effect,variant_decrease_associated_with_regression_effect_to_variability,variant_increase_associated_with_improvement_pr_auc,variant_increase_associated_with_improvement_baseline,variant_increase_associated_with_improvement_normalized_effect,variant_increase_associated_with_improvement_effect_to_variability,variant_decrease_associated_with_improvement_pr_auc,variant_decrease_associated_with_improvement_baseline,variant_decrease_associated_with_improvement_normalized_effect,variant_decrease_associated_with_improvement_effect_to_variability
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,1,14959,variant_increase_associated_with_improvement,0.33135736735680804,0.13172173470669346,5.632864231402975,1.0,True,802,1.0,802,2.782055139541626,8.631097793579102,5.849043369293213,7.727329730987549,5.760817527770996,7.75961446762085,5.329071521759033,7.840060234069824,6.578026294708252,8.045114517211914,5.758641242980957,7.65069580078125,0.34422677291446235,0.3413173652694611,0.004417009788320079,-0.31481003856597467,0.3512928840664071,0.3413173652694611,0.015144651264454337,-0.2277628958548349,0.33135736735680804,0.22992125984251968,0.13172173470669346,5.632864231402975,0.18960597000775198,0.22992125984251968,-0.05235216573635479,-3.0205059405351196
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,2,1047,variant_increase_associated_with_improvement,0.3304042009146325,0.130483982782805,5.463783307159974,1.0,True,802,1.0,802,3.1611552238464355,4.4526190757751465,1.291463851928711,1.5863975286483765,1.3508051633834839,1.4828624725341797,1.207230567932129,1.4534255266189575,1.5354118347167969,1.8038276433944702,1.2306597232818604,1.5719027519226074,0.3473211516022596,0.3413173652694611,0.009114839250703211,-0.2796932339286385,0.3197173550720492,0.3413173652694611,-0.032792742754252646,-1.0286474372145995,0.3304042009146325,0.22992125984251968,0.130483982782805,5.463783307159974,0.20076149871424687,0.22992125984251968,-0.037865947477409484,-2.1824511129431685
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,3,2260,variant_increase_associated_with_improvement,0.3271415002845397,0.12624714249628366,5.4494694304918045,1.0,True,802,1.0,802,2.4806790351867676,6.436063289642334,3.955383777618408,4.386852264404297,3.904118299484253,4.485428810119629,3.7260239124298096,4.366291046142578,4.311352729797363,4.760887622833252,3.906672954559326,4.27112340927124,0.3696893696813023,0.3413173652694611,0.043073861243431606,0.2354470953508211,0.3322522660392655,0.3413173652694611,-0.013762468831296965,-0.7377226377646002,0.3271415002845397,0.22992125984251968,0.12624714249628366,5.4494694304918045,0.19559446870129593,0.22992125984251968,-0.04457568992776499,-2.530263148701896
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,4,1734,variant_increase_associated_with_improvement,0.32569938758838396,0.12437446036528388,5.173559839699449,1.0,True,802,1.0,802,3.006578207015991,4.370682716369629,1.3641047477722168,1.5196235179901123,1.0295757055282593,1.0590755939483643,1.2239513397216797,1.3012725114822388,1.72041654586792,1.7885100841522217,1.3282426595687866,1.4937043190002441,0.3121353539928243,0.3413173652694611,-0.044303598938166745,-1.2269460958024168,0.3753531819138645,0.3413173652694611,0.05167255799650337,0.5029887585589351,0.32569938758838396,0.22992125984251968,0.12437446036528388,5.173559839699449,0.19349591154946982,0.22992125984251968,-0.04730081015559644,-2.583094071818099
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,5,1408,variant_increase_associated_with_improvement,0.31475526140506416,0.11016276276526736,5.058523676286181,1.0,True,802,1.0,802,2.9463579654693604,7.606234550476074,4.659876346588135,5.728642463684082,4.475515842437744,5.600247383117676,4.160796642303467,5.585310459136963,5.151272296905518,5.984715938568115,4.646918296813965,5.689032554626465,0.36139918973008056,0.3413173652694611,0.030487860772031358,0.02898470772966067,0.3253653861904834,0.3413173652694611,-0.02421800460172072,-0.8759092986826893,0.31475526140506416,0.22992125984251968,0.11016276276526736,5.058523676286181,0.1949963492844482,0.22992125984251968,-0.04535238896600284,-2.6792608238832636
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,1,637,variant_decrease_associated_with_improvement,0.3775335047698591,0.1916846125334571,7.717057921462761,1.0,True,802,1.0,802,2.817389488220215,2.9082562923431396,0.09086683392524719,0.041487932205200195,0.44482678174972534,0.3419327735900879,0.3140344023704529,0.2691061496734619,-0.23019623756408691,-0.24207580089569092,0.09526572376489639,0.04191946983337402,0.3809689093161309,0.3413173652694611,0.060198253234489636,0.4968873166941822,0.318874227809963,0.3413173652694611,-0.03407276323396531,-1.020863684516833,0.2025304396747858,0.22992125984251968,-0.035568856455032764,-1.9607235763153201,0.3775335047698591,0.22992125984251968,0.1916846125334571,7.717057921462761
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,2,15494,variant_decrease_associated_with_improvement,0.35681724450162006,0.16478312936304446,6.693667130876782,1.0,True,802,1.0,802,3.9608261585235596,2.770394802093506,-1.1904312372207642,-0.2745962142944336,0.2675462067127228,0.17818832397460938,0.14555908739566803,0.07889223098754883,-2.271017074584961,-2.8409557342529297,-1.3382800817489624,-0.42052698135375977,0.3922982038978673,0.3413173652694611,0.07739818228130758,0.9255937712502424,0.32291887805566855,0.3413173652694611,-0.027932248770030522,-0.8880768537240311,0.20414632347925055,0.22992125984251968,-0.033470520635329036,-1.7988290876330222,0.35681724450162006,0.22992125984251968,0.16478312936304446,6.693667130876782
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,3,12140,variant_decrease_associated_with_improvement,0.3474200332764796,0.1525802068109704,6.467115418446733,1.0,True,802,1.0,802,3.5483548641204834,3.572031021118164,0.023676307871937752,0.12524449825286865,0.7018239498138428,0.6945085525512695,0.49691155552864075,0.4203113317489624,-0.4832887053489685,-0.506045937538147,-0.01046155858784914,0.05770564079284668,0.3695607869055346,0.3413173652694611,0.0428786492111298,0.28209689672879895,0.29541349675007417,0.3413173652694611,-0.06969041857034199,-1.777365255257589,0.19949895072272372,0.22992125984251968,-0.03950545253797635,-2.1786280407667378,0.3474200332764796,0.22992125984251968,0.1525802068109704,6.467115418446733
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,4,11382,variant_decrease_associated_with_improvement,0.3594434870108851,0.1681934851777342,6.402201199160016,1.0,True,802,1.0,802,3.5202648639678955,3.9314725399017334,0.41120797395706177,0.4546208381652832,0.9997556805610657,1.1933555603027344,0.8284147381782532,0.8506367206573486,-0.15452325344085693,-0.24224376678466797,0.41766357421875,0.418137788772583,0.3912420769958472,0.3413173652694611,0.07579478962096795,0.7538661596440537,0.33301808964470325,0.3413173652694611,-0.01259980935758692,-0.6521902700687736,0.19145235423394263,0.22992125984251968,-0.049954509328111296,-2.5448575136921763,0.3594434870108851,0.22992125984251968,0.1681934851777342,6.402201199160016
deepseek_base_finetuned_layer16__bigcodebench__layer16__paired_transitions,5,4883,variant_decrease_associated_with_improvement,0.34830624996067994,0.1537310198875905,6.260392052784721,1.0,True,802,1.0,802,3.694505453109741,3.6509077548980713,-0.04359748214483261,0.03833150863647461,0.30890870094299316,0.5002725124359131,0.3253413438796997,0.24910104274749756,-0.5028510689735413,-0.5243384838104248,-0.03056090883910656,-0.003545045852661133,0.34486205419552995,0.3413173652694611,0.005381482278668165,-0.35975565849763447,0.3792564581870359,0.3413173652694611,0.05759844106577266,0.5822529195624906,0.19597819179152354,0.22992125984251968,-0.04407739920732628,-2.2138833812200898,0.34830624996067994,0.22992125984251968,0.1537310198875905,6.260392052784721
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,1,11238,variant_increase_associated_with_regression,1.0,1.0,5.25085107338707,1.0,True,11,0.13414634146341464,12,0.003783281659707427,0.029442008584737778,0.02565872296690941,0.0,0.09624607861042023,0.09624607861042023,0.0,0.0,0.025331895798444748,0.0,0.06650825589895248,0.0,1.0,0.03125,1.0,5.25085107338707,0.03125,0.03125,0.0,-5.250846023720851,0.6228982426303856,0.64,-0.047504881582262196,-1.181902799992536,0.6900177828620844,0.64,0.13893828572801212,1.3839100221357712
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,2,3617,variant_increase_associated_with_regression,1.0,1.0,5.250850532140079,1.0,True,10,0.12195121951219512,11,0.01223970577120781,0.01710686646401882,0.004867159761488438,0.0,0.04359149932861328,0.04359149932861328,-0.01257477980107069,0.0,0.019702954217791557,0.0,0.006379955913871527,0.0,1.0,0.03125,1.0,5.250850532140079,0.03125,0.03125,0.0,-0.18174818033504464,0.6709353741496599,0.64,0.08593159486016627,0.6300706706134748,0.640751329293169,0.64,0.0020870258143583665,-0.4406086685948534
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,3,6398,variant_increase_associated_with_regression,1.0,1.0,5.250850532140079,1.0,True,14,0.17073170731707318,15,0.0036372297909110785,0.02557208202779293,0.02193484827876091,0.0,0.2581268548965454,0.2581268548965454,-0.006851866375654936,0.0,0.044511839747428894,0.0,0.018253318965435028,0.0,1.0,0.03125,1.0,5.250850532140079,0.03125,0.03125,0.0,-0.18174818033504464,0.6811534992784993,0.64,0.11431527577360921,0.6510334349359381,0.6115216546743069,0.64,-0.0791065147935921,-0.9643923991264376
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,4,4949,variant_increase_associated_with_regression,1.0,1.0,5.250849242485361,1.0,True,12,0.14634146341463414,13,0.006017566658556461,0.012967337854206562,0.006949770729988813,0.0,0.09266752004623413,0.09266752004623413,-0.007787507493048906,0.0,0.012944490648806095,0.0,0.01691126450896263,0.0,1.0,0.03125,1.0,5.250849242485361,0.03125,0.03125,0.0,-0.1500315049656812,0.657494572297004,0.64,0.0485960341583445,0.12540600315753278,0.6723172012968255,0.64,0.08977000360229298,0.46919538908993275
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,5,331,variant_increase_associated_with_regression,1.0,1.0,5.25082004496887,1.0,True,17,0.2073170731707317,18,0.06744960695505142,0.0024641226045787334,-0.0649854838848114,0.0,0.04720933735370636,0.04720933735370636,-0.014339582994580269,0.0,-0.09199154376983643,0.0,-0.1104312390089035,0.0,1.0,0.03125,1.0,5.25082004496887,0.03125,0.03125,0.0,-0.22927450013392278,0.6466837039636505,0.64,0.01856584434347355,-0.14500025343537748,0.6372396799628943,0.64,-0.007667555658626917,-0.5431996029469502
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,1,1312,variant_decrease_associated_with_regression,1.0,1.0,5.25085107338707,1.0,True,7,0.08536585365853659,8,0.0022129674907773733,0.008222696371376514,0.0060097286477684975,0.0,-0.09013772010803223,-0.09013772010803223,0.0,0.0,-0.0004142469260841608,0.0,0.0331217423081398,0.0,0.03125,0.03125,0.0,-5.250846023720851,1.0,0.03125,1.0,5.25085107338707,0.631328125,0.64,-0.024088541666666654,-1.0695588476475428,0.6637276441566452,0.64,0.06591012265734775,0.5722446754796389
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,2,1430,variant_decrease_associated_with_regression,1.0,1.0,5.25085107338707,1.0,True,9,0.10975609756097561,10,0.003106486052274704,0.012067161500453949,0.008960675448179245,0.0,-0.10833252966403961,-0.10833252966403961,0.0,0.0,0.024029146879911423,0.0,0.004120843950659037,0.0,0.03125,0.03125,0.0,-5.250846023720851,1.0,0.03125,1.0,5.25085107338707,0.6858375850340136,0.64,0.12732662509448217,0.9662653591151907,0.6212570468581005,0.64,-0.052063758727498764,-1.0354096889456543
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,3,2703,variant_decrease_associated_with_regression,1.0,1.0,5.25085107338707,1.0,True,6,0.07317073170731707,7,0.0037695688661187887,0.008375179022550583,0.004605610854923725,0.0,-0.30910465121269226,-0.30910465121269226,0.0,0.0,0.017623532563447952,0.0,0.00682287011295557,0.0,0.03125,0.03125,0.0,-5.250846023720851,1.0,0.03125,1.0,5.25085107338707,0.6659375,0.64,0.07204861111111097,0.5481959040723337,0.6437449944516815,0.64,0.01040276236578202,0.006986658867660051
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,4,4849,variant_decrease_associated_with_regression,1.0,1.0,5.25085107338707,1.0,True,11,0.13414634146341464,12,0.21299897134304047,0.0017121158307418227,-0.21128684282302856,0.0,-0.5227653384208679,-0.5227653384208679,0.0,0.0,-0.4177737236022949,0.0,-0.19077767431735992,0.0,0.03125,0.03125,0.0,-5.250846023720851,1.0,0.03125,1.0,5.25085107338707,0.6137864719022377,0.64,-0.07281535582711761,-1.2372255363164666,0.7027388038548753,0.64,0.17427445515243137,1.3759842024941464
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,5,7051,variant_decrease_associated_with_regression,1.0,1.0,5.25085107338707,1.0,True,10,0.12195121951219512,11,0.02876448631286621,0.0006726158899255097,-0.028091872110962868,0.0,-0.23642490804195404,-0.23642490804195404,0.0,0.0,-0.049352049827575684,0.0,-0.027102384716272354,0.0,0.03125,0.03125,0.0,-5.250846023720851,1.0,0.03125,1.0,5.25085107338707,0.6346573981067657,0.64,-0.014840560814539784,-0.44935264847108836,0.656373299319728,0.64,0.04548138699924437,-0.1278743998052485
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,1,14219,variant_increase_associated_with_improvement,0.8560899733905492,0.6002499260848587,3.2152825340920552,1.0,True,82,1.0,82,2.490030527114868,2.212735176086426,-0.27729517221450806,-0.2016984224319458,-0.37935876846313477,-0.37935876846313477,-0.41383233666419983,-0.35747528076171875,0.07620421051979065,0.10336172580718994,-0.6649207472801208,-0.7264364361763,0.058823529411764705,0.03125,0.028462998102466792,-0.3745079532986152,0.0625,0.03125,0.03225806451612903,-0.26799380287607244,0.8560899733905492,0.64,0.6002499260848587,3.2152825340920552,0.499341015800523,0.64,-0.39071940055410287,-2.8128880159830922
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,2,3440,variant_increase_associated_with_improvement,0.8420249600934491,0.5611804447040252,3.0982241651843094,1.0,True,82,1.0,82,3.1690688133239746,3.209563732147217,0.04049528390169144,0.026549458503723145,-0.43115830421447754,-0.43115830421447754,-0.259391188621521,-0.4657931327819824,0.584307074546814,0.31337249279022217,-0.3836071789264679,-0.551340639591217,0.0625,0.03125,0.03225806451612903,-0.39314237893529164,0.058823529411764705,0.03125,0.028462998102466792,-0.2880935833479848,0.8420249600934491,0.64,0.5611804447040252,3.0982241651843094,0.511011066042952,0.64,-0.3583025943251334,-2.5039292847249226
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,3,11887,variant_increase_associated_with_improvement,0.8128697327863392,0.4801937021842756,2.8907716682178544,1.0,True,50,0.6097560975609756,51,0.0,0.23105226457118988,0.23105226457118988,0.0954316258430481,0.27092230319976807,0.27092230319976807,0.16632749140262604,0.005865171551704407,0.3431251049041748,0.3660353720188141,0.14106710255146027,0.04826727882027626,0.09090909090909091,0.03125,0.06158357771260997,-0.17793548670561668,0.045454545454545456,0.03125,0.01466275659824047,-0.6216452192851635,0.8128697327863392,0.64,0.4801937021842756,2.8907716682178544,0.5578065868266606,0.64,-0.22831503659260943,-1.8748831630578904
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,4,13402,variant_increase_associated_with_improvement,0.8352526698550367,0.5423685273751018,2.8871433308508263,1.0,True,82,1.0,82,1.9487009048461914,2.5758492946624756,0.6271482110023499,0.6334870457649231,0.42298924922943115,0.42298924922943115,0.5940418839454651,0.5952153205871582,0.8697820901870728,0.8207871317863464,0.264157772064209,0.3820021152496338,0.05,0.03125,0.019354838709677424,-0.41105475447408435,0.07692307692307693,0.03125,0.04714640198511167,-0.26653011283906536,0.8352526698550367,0.64,0.5423685273751018,2.8871433308508263,0.5186510894067466,0.64,-0.3370803072034816,-2.398578714197873
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,5,8267,variant_increase_associated_with_improvement,0.8327685145087189,0.5354680958575525,2.720014618397903,1.0,True,82,1.0,82,2.356381416320801,2.893368721008301,0.5369871854782104,0.5582882165908813,-0.8139939308166504,-0.8139939308166504,0.5326323509216309,0.5393915176391602,0.740148663520813,0.7770474553108215,0.25836557149887085,0.22005903720855713,0.03225806451612903,0.03125,0.001040582726326742,-0.5125655234454728,0.5,0.03125,0.4838709677419355,2.085869019183367,0.8327685145087189,0.64,0.5354680958575525,2.720014618397903,0.5626049772767965,0.64,-0.21498617423112093,-1.5619455223456358
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,1,15145,variant_decrease_associated_with_improvement,0.8813291288462861,0.6703586912396836,3.5340333550280363,1.0,True,82,1.0,82,2.8043437004089355,9.3732328414917,6.568889141082764,-0.1789115071296692,-0.4367852210998535,-0.4367852210998535,3.95194411277771,-0.2814420461654663,2.433121681213379,-0.40659451484680176,18.81753158569336,0.9064911603927612,0.058823529411764705,0.03125,0.028462998102466792,-0.3874167020299781,0.0625,0.03125,0.03225806451612903,-0.32565797839333105,0.4867505115334926,0.64,-0.4256930235180762,-3.025501442565951,0.8813291288462861,0.64,0.6703586912396836,3.5340333550280363
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,2,10949,variant_decrease_associated_with_improvement,0.8655358107257586,0.6264883631271072,3.195085448953218,1.0,True,82,1.0,82,2.710146903991699,1.7038527727127075,-1.0062942504882812,-0.9772406220436096,-0.7827866077423096,-0.7827866077423096,-0.9843062162399292,-1.0086135864257812,-1.297769546508789,-1.1530216932296753,-0.5384013056755066,-0.5571755766868591,0.07142857142857142,0.03125,0.04147465437788018,-0.28370372291611395,0.05263157894736842,0.03125,0.022071307300509335,-0.40099813902683296,0.5293123015215194,0.64,-0.3074658291068905,-2.1452895872148714,0.8655358107257586,0.64,0.6264883631271072,3.195085448953218
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,3,4204,variant_decrease_associated_with_improvement,0.8667838106736849,0.6299550296491248,3.186711254648674,1.0,True,82,1.0,82,2.94590163230896,2.4306695461273193,-0.5152322053909302,-0.674453616142273,0.26953792572021484,0.26953792572021484,-0.6548280119895935,-0.6917791366577148,-0.8420813679695129,-0.8473144173622131,0.2626493573188782,0.28847944736480713,0.25,0.03125,0.22580645161290322,0.7215476037258848,0.034482758620689655,0.03125,0.0033370411568409337,-0.4888585075957918,0.5074914300954977,0.64,-0.3680793608458398,-2.468183381454342,0.8667838106736849,0.64,0.6299550296491248,3.186711254648674
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,4,6885,variant_decrease_associated_with_improvement,0.8572715665681194,0.6035321293558873,3.101908960511401,1.0,True,82,1.0,82,2.787571430206299,6.092139720916748,3.304568290710449,0.12678825855255127,1.4138636589050293,1.4138636589050293,1.8891072273254395,-0.287722110748291,1.0528520345687866,-0.4797126054763794,9.850398063659668,1.1940323114395142,0.3333333333333333,0.03125,0.3118279569892473,0.7242473283074113,0.03333333333333333,0.03125,0.0021505376344086017,-0.46011746976474915,0.4980542258032801,0.64,-0.3942938172131108,-2.8311169018733553,0.8572715665681194,0.64,0.6035321293558873,3.101908960511401
deepseek_base_merged_layer16__humanevalplus__layer16__paired_transitions,5,4957,variant_decrease_associated_with_improvement,0.8525799746512919,0.5904999295869219,3.0611304260687104,1.0,True,82,1.0,82,2.504824638366699,1.9558064937591553,-0.5490183234214783,-0.6295627355575562,-0.8156332969665527,-0.8156332969665527,-0.6064143180847168,-0.5769531726837158,-0.7809982299804688,-0.8880317807197571,-0.02294924482703209,-0.2634671926498413,0.047619047619047616,0.03125,0.016897081413210443,-0.44938861206228753,0.08333333333333333,0.03125,0.05376344086021505,-0.23048074009348363,0.5108593314144918,0.64,-0.3587240794041895,-2.5648004336456647,0.8525799746512919,0.64,0.5904999295869219,3.0611304260687104
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,1,10786,variant_increase_associated_with_regression,0.5986093297438813,0.3935510525478206,5.062109742193898,0.19402985074626866,True,564,0.8221574344023324,565,0.0,0.4141536056995392,0.4141536056995392,0.3730246126651764,0.5131950974464417,0.5173389315605164,0.23883618414402008,0.14383724331855774,0.39468270540237427,0.34895721077919006,0.453840047121048,0.41362136602401733,0.5986093297438813,0.3381294964028777,0.3935510525478206,5.062109742193898,0.2557826461115715,0.3381294964028777,-0.12441534989664746,-2.506548986698319,0.28374235049880603,0.3162705667276051,-0.04757469058062327,-1.8865988855518316,0.33275692235568394,0.3162705667276051,0.024112397135184798,0.798175778141315
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,2,6865,variant_increase_associated_with_regression,0.5821233075915743,0.36864282342640026,5.994133750235036,0.417910447761194,True,306,0.446064139941691,307,0.0034491957630962133,0.11454309523105621,0.11109388619661331,0.0,0.18798811733722687,0.10895681381225586,0.052565984427928925,0.0,0.09120215475559235,0.0,0.12502920627593994,0.0,0.5821233075915743,0.3381294964028777,0.36864282342640026,5.994133750235036,0.2493318919014413,0.3381294964028777,-0.13416159810543107,-3.4622216563470114,0.29449944917214893,0.3162705667276051,-0.031841714713461325,-1.673300037765485,0.3466359675129642,0.3162705667276051,0.04441142842136745,1.8670386850483742
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,3,15943,variant_increase_associated_with_regression,0.5765597489016487,0.360237011927491,5.1230664989599966,0.5174129353233831,True,488,0.7113702623906706,489,0.0013472465798258781,0.2659800946712494,0.26463282108306885,0.17560845613479614,0.3610835373401642,0.3366677165031433,0.15655779838562012,0.04880952090024948,0.2314627468585968,0.14926749467849731,0.29444068670272827,0.23311281204223633,0.5765597489016487,0.3381294964028777,0.360237011927491,5.1230664989599966,0.24149145297064592,0.3381294964028777,-0.14600747866391542,-2.962916863314894,0.2834871022960792,0.3162705667276051,-0.04794800813915688,-2.189597761327655,0.35230305519156824,0.3162705667276051,0.05269992296734713,1.9109305831454728
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,4,8406,variant_increase_associated_with_regression,0.565840737296795,0.34404198352450543,6.565824949546736,0.6865671641791045,True,399,0.5816326530612245,400,0.00031764275627210736,0.17317400872707367,0.17285636067390442,0.08847751468420029,0.20771647989749908,0.11251769959926605,0.07333157956600189,0.0,0.16202297806739807,0.050040341913700104,0.19796870648860931,0.13999611139297485,0.565840737296795,0.3381294964028777,0.34404198352450543,6.565824949546736,0.2568231925488871,0.3381294964028777,-0.12284321995331192,-3.3299493898085912,0.2967782137120709,0.3162705667276051,-0.028508869249992536,-1.3373454739110677,0.352253858943635,0.3162705667276051,0.052627970166225495,2.091766821414838
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,5,4634,variant_increase_associated_with_regression,0.5548531687531554,0.32744120061618043,4.632182741287065,0.8606965174129353,True,453,0.6603498542274052,454,0.0028736128006130457,0.2163058966398239,0.21343229711055756,0.12226151674985886,0.31690746545791626,0.18061316013336182,0.13426543772220612,0.029933378100395203,0.1963452845811844,0.09649773687124252,0.22780680656433105,0.16491100192070007,0.5548531687531554,0.3381294964028777,0.32744120061618043,4.632182741287065,0.27629970243845,0.3381294964028777,-0.0934167539245158,-1.9535453128590967,0.3032006669991577,0.3162705667276051,-0.019115602009253295,-0.986521008430897,0.34372690529751165,0.3162705667276051,0.040156730475237636,1.2977744289245006
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,1,10589,variant_decrease_associated_with_regression,0.574537783485506,0.35718208591831885,5.606506529994548,0.5373134328358209,True,686,1.0,686,2.8354074954986572,2.2629592418670654,-0.572448194026947,-0.5598405599594116,-0.6257619857788086,-0.5349135398864746,-0.3401997685432434,-0.44005322456359863,-0.6198194026947021,-0.6365234851837158,-0.6009665727615356,-0.5627424716949463,0.3072133244525165,0.3381294964028777,-0.04671030327282837,-1.3064373884377516,0.574537783485506,0.3381294964028777,0.35718208591831885,5.606506529994548,0.316871901158371,0.3162705667276051,0.0008794918011468834,-0.24445188962643796,0.33338239511187895,0.3162705667276051,0.02502719285079622,0.3739550895063009
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,2,8844,variant_decrease_associated_with_regression,0.573927050844443,0.35625934855845187,4.930903419200707,0.5422885572139303,True,634,0.924198250728863,635,0.5137835144996643,0.00011582468141568825,-0.5136677622795105,-0.4976864457130432,-0.5390357971191406,-0.48696330189704895,-0.32910892367362976,-0.3271934986114502,-0.5127134919166565,-0.5305559039115906,-0.5563206672668457,-0.5429937839508057,0.2643043532761295,0.3381294964028777,-0.11154016189802174,-2.0386984975862292,0.573927050844443,0.3381294964028777,0.35625934855845187,4.930903419200707,0.32812966819557593,0.3162705667276051,0.017344728617593674,0.4734644347645223,0.2866964271960507,0.3162705667276051,-0.043254155945883055,-1.8988474518038794
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,3,7162,variant_decrease_associated_with_regression,0.5735005901997049,0.35561502214955415,4.759665143319124,0.5422885572139303,True,686,1.0,686,2.6825039386749268,2.427643299102783,-0.2548607885837555,-0.243544340133667,-0.47332683205604553,-0.529120922088623,-0.04885098710656166,-0.15053826570510864,-0.32519933581352234,-0.31184983253479004,-0.24554641544818878,-0.22506976127624512,0.267724091897553,0.3381294964028777,-0.10637338289391454,-2.0849585021583397,0.5735005901997049,0.3381294964028777,0.35561502214955415,4.759665143319124,0.2861981613040394,0.3162705667276051,-0.04398290311949316,-1.924133246006712,0.33401727568967526,0.3162705667276051,0.025955748134364624,0.4864593870277112
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,4,10634,variant_decrease_associated_with_regression,0.5704750472116611,0.35104382133066186,5.2520306306102915,0.6019900497512438,True,686,1.0,686,2.769958734512329,2.810256004333496,0.04029737785458565,0.02854621410369873,0.041162557899951935,-0.013232707977294922,0.46430015563964844,0.3540734052658081,-0.028552221134305,-0.03611469268798828,-0.03226395323872566,-0.056307196617126465,0.2781620844325832,0.3381294964028777,-0.09060293765077101,-1.9883616765575403,0.5704750472116611,0.3381294964028777,0.35104382133066186,5.2520306306102915,0.3199271026454293,0.3162705667276051,0.005347928200667965,-0.12177339233159525,0.3121859858003475,0.3162705667276051,-0.0059739726395986945,-0.6863243871210642
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,5,8178,variant_decrease_associated_with_regression,0.5685717632844118,0.3481682075710135,4.585264921913211,0.6318407960199005,True,645,0.9402332361516035,646,0.5186024308204651,0.0,-0.5186024308204651,-0.4844808280467987,-0.5973550081253052,-0.5561834573745728,-0.3663772940635681,-0.3685510754585266,-0.5049940347671509,-0.44199293851852417,-0.5524462461471558,-0.5260753631591797,0.23929321097048717,0.3381294964028777,-0.1493287355989379,-2.9794966378473884,0.5685717632844118,0.3381294964028777,0.3481682075710135,4.585264921913211,0.3500766381131878,0.3162705667276051,0.04944363916554471,1.5240245750533543,0.29449171326916695,0.3162705667276051,-0.03185302898867828,-1.5230186777476806
deepseek_base_merged_layer16__bigcodebench__layer16__paired_transitions,1,15967,variant_increase_associated_with_improvement,0.3830660623800581,0.09769287733126142,3.1777322111865796,1.0,True,686,1.0,686,2.6333799362182617,2.63661527633667,0.0032352686394006014,0.01237332820892334,-0.06690160930156708,-0.13087868690490723,0.09702470153570175,0.08842158317565918,0.05989719554781914,0.005510807037353516,-0.03723187372088432,0.009717941284179688,0.322153579628022,0.3381294964028777,-0.02413752643157548,-0.9807516049163788,0.4342333207408064,0.3381294964028777,0.14520034329317488,1.893909987526898,0.3830660623800581,0.3162705667276051,0.09769287733126142,3.1777322111865796,0.304960391274749,0.3162705667276051,-0.01654188762757299,-0.947616801772884
