rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,support,minimum_support
1,13768,specialized_enriched,max,5.50830078125,2.6218886375427246,2.1008903980255127,2.1008903980255127,816,83
2,3612,specialized_enriched,max,4.660400390625,2.2322914600372314,2.0877203941345215,2.0877203941345215,821,83
3,1032,specialized_enriched,max,2.44775390625,1.2674055099487305,1.931310772895813,1.931310772895813,774,83
4,3170,specialized_enriched,max,0.902587890625,0.46896401047706604,1.9246420860290527,1.9246420860290527,819,83
5,3993,specialized_enriched,active_fraction,0.08013916015625,0.04246313497424126,1.887264370918274,1.887264370918274,824,83
6,4634,specialized_enriched,active_fraction,0.061890602111816406,0.033354632556438446,1.8555324077606201,1.8555324077606201,775,83
7,5192,specialized_enriched,active_fraction,0.0413970947265625,0.02246769703924656,1.8425161838531494,1.8425161838531494,803,83
8,14854,specialized_enriched,max,4.769775390625,2.5982494354248047,1.83576500415802,1.83576500415802,768,83
9,2374,specialized_enriched,max,5.19873046875,2.835880756378174,1.833197832107544,1.833197832107544,817,83
10,10096,specialized_enriched,max,0.962890625,0.5277253985404968,1.8246054649353027,1.8246054649353027,824,83
11,14460,specialized_enriched,active_fraction,0.129547119140625,0.07247792184352875,1.7874010801315308,1.7874010801315308,822,83
12,840,specialized_enriched,active_fraction,0.05743408203125,0.0322149395942688,1.7828400135040283,1.7828400135040283,805,83
13,6061,specialized_enriched,max,2.0517578125,1.1535416841506958,1.778659462928772,1.778659462928772,788,83
14,8915,specialized_enriched,mean,0.19286727905273438,0.10923175513744354,1.7656704187393188,1.7656704187393188,822,83
15,16154,specialized_enriched,mean,0.1632823944091797,0.0927339494228363,1.7607617378234863,1.7607617378234863,813,83
16,16351,specialized_enriched,max,3.4794921875,1.982459306716919,1.7551392316818237,1.7551392316818237,767,83
17,9849,specialized_enriched,mean,0.110748291015625,0.06344269961118698,1.7456427812576294,1.7456427812576294,791,83
18,12671,specialized_enriched,active_fraction,0.04773712158203125,0.02784835174679756,1.7141811847686768,1.7141811847686768,822,83
19,11866,specialized_enriched,mean,0.06182861328125,0.03612103685736656,1.711706519126892,1.711706519126892,703,83
20,2208,specialized_enriched,max,4.0390625,2.3756935596466064,1.7001614570617676,1.7001614570617676,798,83
21,5215,specialized_enriched,active_fraction,0.020830154418945312,0.012255627661943436,1.699639916419983,1.699639916419983,494,83
22,5819,specialized_enriched,active_fraction,0.037994384765625,0.02241143397986889,1.6953125,1.6953125,823,83
23,12030,specialized_enriched,active_fraction,0.018324851989746094,0.010849273763597012,1.6890394687652588,1.6890394687652588,762,83
24,14359,specialized_enriched,mean,0.1582183837890625,0.09427407383918762,1.6782809495925903,1.6782809495925903,818,83
25,12669,specialized_enriched,active_fraction,0.007663726806640625,0.004570556804537773,1.676759958267212,1.676759958267212,796,83
26,9910,specialized_enriched,mean,0.09523773193359375,0.056862685829401016,1.6748721599578857,1.6748721599578857,820,83
27,3097,specialized_enriched,active_fraction,0.0172271728515625,0.010356447659432888,1.6634248495101929,1.6634248495101929,824,83
28,4666,specialized_enriched,active_fraction,0.009063720703125,0.00545072928071022,1.662845492362976,1.662845492362976,527,83
29,5886,specialized_enriched,active_fraction,0.02519989013671875,0.015181529335677624,1.6599045991897583,1.6599045991897583,583,83
30,15716,specialized_enriched,active_fraction,0.008304595947265625,0.005018172319978476,1.6549044847488403,1.6549044847488403,596,83
31,10731,specialized_enriched,mean,0.13209247589111328,0.07989180833101273,1.65339195728302,1.65339195728302,323,83
32,11445,specialized_enriched,active_fraction,0.09885501861572266,0.05980448052287102,1.6529700756072998,1.6529700756072998,799,83
33,7392,specialized_enriched,active_fraction,0.047088623046875,0.02860855683684349,1.6459629535675049,1.6459629535675049,652,83
34,3078,specialized_enriched,active_fraction,0.051166534423828125,0.031175993382930756,1.6412158012390137,1.6412158012390137,797,83
35,3537,specialized_enriched,max,4.64990234375,2.8364641666412354,1.639330506324768,1.639330506324768,758,83
36,5935,specialized_enriched,active_fraction,0.06268501281738281,0.03831217437982559,1.6361643075942993,1.6361643075942993,776,83
37,9997,specialized_enriched,active_fraction,0.007503509521484375,0.004616480320692062,1.6253745555877686,1.6253745555877686,629,83
38,13127,specialized_enriched,mean,0.013109207153320312,0.00807283166795969,1.6238672733306885,1.6238672733306885,689,83
39,2187,specialized_enriched,active_fraction,0.0659637451171875,0.04063200205564499,1.6234431266784668,1.6234431266784668,787,83
40,13859,specialized_enriched,max,2.3408203125,1.4421958923339844,1.6230945587158203,1.6230945587158203,805,83
41,9012,specialized_enriched,active_fraction,0.060791015625,0.03754526376724243,1.6191394329071045,1.6191394329071045,777,83
42,209,specialized_enriched,max,1.1318359375,0.7013975977897644,1.6136866807937622,1.6136866807937622,816,83
43,5336,specialized_enriched,active_fraction,0.012542724609375,0.0077964444644749165,1.6087749004364014,1.6087749004364014,810,83
44,5584,specialized_enriched,active_fraction,0.05626487731933594,0.03502815589308739,1.6062757968902588,1.6062757968902588,821,83
45,2099,specialized_enriched,active_fraction,0.045093536376953125,0.028095968067646027,1.6049824953079224,1.6049824953079224,820,83
46,2608,specialized_enriched,active_fraction,0.031073570251464844,0.019380684942007065,1.603326678276062,1.603326678276062,741,83
47,6819,specialized_enriched,max,1.603515625,1.0014410018920898,1.6012083292007446,1.6012083292007446,770,83
48,6341,specialized_enriched,mean,0.118865966796875,0.07423705607652664,1.6011675596237183,1.6011675596237183,606,83
49,12673,specialized_enriched,max,3.07373046875,1.9211971759796143,1.5999037027359009,1.5999037027359009,812,83
50,15026,specialized_enriched,active_fraction,0.050174713134765625,0.03138992562890053,1.5984336137771606,1.5984336137771606,807,83
51,13912,specialized_enriched,mean,0.42653656005859375,0.2674486041069031,1.594835638999939,1.594835638999939,811,83
52,6632,specialized_enriched,mean,0.07181930541992188,0.04511105641722679,1.5920554399490356,1.5920554399490356,801,83
53,3060,specialized_enriched,mean,0.1378192901611328,0.08667878061532974,1.5900003910064697,1.5900003910064697,821,83
54,775,specialized_enriched,mean,0.13121414184570312,0.08253303915262222,1.5898377895355225,1.5898377895355225,718,83
55,7915,specialized_enriched,active_fraction,0.060638427734375,0.03818229213356972,1.5881296396255493,1.5881296396255493,826,83
56,3744,specialized_enriched,max,2.029296875,1.2803361415863037,1.5849719047546387,1.5849719047546387,728,83
57,11533,specialized_enriched,active_fraction,0.01517486572265625,0.009595760144293308,1.5814136266708374,1.5814136266708374,790,83
58,3442,specialized_enriched,mean,0.15304946899414062,0.09693536162376404,1.5788817405700684,1.5788817405700684,744,83
59,4805,specialized_enriched,active_fraction,0.017698287963867188,0.01121340598911047,1.5783151388168335,1.5783151388168335,767,83
60,16353,specialized_enriched,active_fraction,0.07727813720703125,0.04904552549123764,1.5756409168243408,1.5756409168243408,812,83
61,15069,specialized_enriched,active_fraction,0.050734519958496094,0.0322004109621048,1.5755860805511475,1.5755860805511475,706,83
62,16338,specialized_enriched,active_fraction,0.044086456298828125,0.0280340313911438,1.5726048946380615,1.5726048946380615,690,83
63,6480,specialized_enriched,active_fraction,0.035651206970214844,0.022724678739905357,1.5688321590423584,1.5688321590423584,698,83
64,866,specialized_enriched,active_fraction,0.048328399658203125,0.03080614283680916,1.5687910318374634,1.5687910318374634,818,83
65,12766,specialized_enriched,max,5.7509765625,3.676093578338623,1.564426064491272,1.564426064491272,808,83
66,12665,specialized_enriched,active_fraction,0.043755531311035156,0.028036324307322502,1.5606728792190552,1.5606728792190552,728,83
67,16270,specialized_enriched,active_fraction,0.038089752197265625,0.024411853402853012,1.5602974891662598,1.5602974891662598,699,83
68,1854,specialized_enriched,mean,0.1167449951171875,0.07486315816640854,1.5594452619552612,1.5594452619552612,763,83
69,13967,specialized_enriched,max,0.94873046875,0.6089572906494141,1.557958960533142,1.557958960533142,564,83
70,2812,specialized_enriched,active_fraction,0.04444694519042969,0.02855328842997551,1.5566314458847046,1.5566314458847046,710,83
71,11568,specialized_enriched,mean,0.11932373046875,0.07666385173797607,1.5564535856246948,1.5564535856246948,461,83
72,11465,specialized_enriched,mean,0.038875579833984375,0.02503952570259571,1.5525685548782349,1.5525685548782349,592,83
73,3471,specialized_enriched,active_fraction,0.06793785095214844,0.043803539127111435,1.5509672164916992,1.5509672164916992,656,83
74,7758,specialized_enriched,active_fraction,0.011383056640625,0.007360511459410191,1.5465035438537598,1.5465035438537598,635,83
75,14728,specialized_enriched,active_fraction,0.019744873046875,0.012770939618349075,1.5460783243179321,1.5460783243179321,555,83
76,9589,specialized_enriched,active_fraction,0.012134552001953125,0.007868078537285328,1.5422509908676147,1.5422509908676147,383,83
77,9451,specialized_enriched,mean,0.1783294677734375,0.11633085459470749,1.532950758934021,1.532950758934021,794,83
78,5459,specialized_enriched,active_fraction,0.014495849609375,0.009456709958612919,1.532863974571228,1.532863974571228,654,83
79,7879,specialized_enriched,active_fraction,0.0519866943359375,0.03394853323698044,1.5313384532928467,1.5313384532928467,822,83
80,10357,specialized_enriched,mean,0.05232429504394531,0.034247320145368576,1.5278362035751343,1.5278362035751343,633,83
81,7902,specialized_enriched,active_fraction,0.010756492614746094,0.007047475781291723,1.5262900590896606,1.5262900590896606,728,83
82,6687,specialized_enriched,active_fraction,0.06229400634765625,0.04087606072425842,1.5239728689193726,1.5239728689193726,788,83
83,4950,specialized_enriched,active_fraction,0.03009033203125,0.01974579691886902,1.5238853693008423,1.5238853693008423,723,83
84,4724,specialized_enriched,mean,0.0427703857421875,0.02815694361925125,1.5189995765686035,1.5189995765686035,785,83
85,2359,specialized_enriched,max,1.294677734375,0.8537382483482361,1.5164809226989746,1.5164809226989746,678,83
86,12305,specialized_enriched,active_fraction,0.0472412109375,0.03118286281824112,1.514973521232605,1.514973521232605,425,83
87,4614,specialized_enriched,active_fraction,0.10671234130859375,0.07046990841627121,1.514296531677246,1.514296531677246,824,83
88,14636,specialized_enriched,active_fraction,0.03673744201660156,0.024310294538736343,1.5111886262893677,1.5111886262893677,756,83
89,15163,specialized_enriched,active_fraction,0.06835174560546875,0.04530264809727669,1.5087803602218628,1.5087803602218628,793,83
90,3298,specialized_enriched,mean,0.1874256134033203,0.12423864006996155,1.5085935592651367,1.5085935592651367,822,83
91,10854,specialized_enriched,active_fraction,0.020116806030273438,0.013352219946682453,1.5066263675689697,1.5066263675689697,545,83
92,6232,specialized_enriched,mean,0.093353271484375,0.06197235733270645,1.5063695907592773,1.5063695907592773,750,83
93,895,specialized_enriched,mean,0.11092185974121094,0.07364337891340256,1.5062026977539062,1.5062026977539062,623,83
94,7542,specialized_enriched,active_fraction,0.01984405517578125,0.013180782087147236,1.5055294036865234,1.5055294036865234,331,83
95,2572,specialized_enriched,active_fraction,0.06563472747802734,0.04365735128521919,1.503406047821045,1.503406047821045,780,83
96,15432,specialized_enriched,active_fraction,0.04571533203125,0.030540557578206062,1.496872901916504,1.496872901916504,737,83
97,3945,specialized_enriched,active_fraction,0.049564361572265625,0.0331975594162941,1.4930121898651123,1.4930121898651123,806,83
98,5270,specialized_enriched,mean,0.3454437255859375,0.23151080310344696,1.4921278953552246,1.4921278953552246,693,83
99,9597,specialized_enriched,mean,0.0671844482421875,0.045044105499982834,1.4915258884429932,1.4915258884429932,800,83
100,11208,specialized_enriched,mean,0.12647247314453125,0.08483707159757614,1.4907689094543457,1.4907689094543457,814,83
101,535,specialized_enriched,max,1.28955078125,0.8652400374412537,1.4903966188430786,1.4903966188430786,769,83
102,13844,specialized_enriched,active_fraction,0.004055976867675781,0.002725715981796384,1.4880409240722656,1.4880409240722656,655,83
103,2286,specialized_enriched,max,4.329833984375,2.9108996391296387,1.4874556064605713,1.4874556064605713,825,83
104,11142,specialized_enriched,active_fraction,0.045139312744140625,0.03035685233771801,1.486956238746643,1.486956238746643,721,83
105,11839,specialized_enriched,mean,0.07035255432128906,0.04734307900071144,1.4860155582427979,1.4860155582427979,808,83
106,9280,specialized_enriched,active_fraction,0.040966033935546875,0.027590308338403702,1.4847979545593262,1.4847979545593262,710,83
107,7088,specialized_enriched,mean,0.05897712707519531,0.03973068669438362,1.4844225645065308,1.4844225645065308,709,83
108,7097,specialized_enriched,active_fraction,0.2655296325683594,0.17904675006866455,1.483018398284912,1.483018398284912,818,83
109,5556,specialized_enriched,active_fraction,0.0663299560546875,0.044776707887649536,1.4813495874404907,1.4813495874404907,765,83
110,14101,specialized_enriched,active_fraction,0.024261474609375,0.0163793433457613,1.4812239408493042,1.4812239408493042,785,83
111,5211,specialized_enriched,mean,0.0665431022644043,0.04504111781716347,1.4773856401443481,1.4773856401443481,756,83
112,5463,specialized_enriched,mean,0.1942291259765625,0.13153350353240967,1.4766513109207153,1.4766513109207153,804,83
113,5700,specialized_enriched,mean,0.19452667236328125,0.13184499740600586,1.4754194021224976,1.4754194021224976,803,83
114,6491,specialized_enriched,max,2.88427734375,1.9577243328094482,1.473280668258667,1.473280668258667,772,83
115,1420,specialized_enriched,max,4.4580078125,3.0296857357025146,1.4714423418045044,1.4714423418045044,799,83
116,12907,specialized_enriched,max,1.4658203125,0.9964511394500732,1.4710408449172974,1.4710408449172974,680,83
117,7563,specialized_enriched,max,0.96484375,0.6570427417755127,1.4684642553329468,1.4684642553329468,462,83
118,10417,specialized_enriched,mean,0.23666810989379883,0.16118428111076355,1.468307614326477,1.468307614326477,809,83
119,11789,specialized_enriched,max,0.16259765625,0.11087656766176224,1.4664745330810547,1.4664745330810547,640,83
120,1174,specialized_enriched,active_fraction,0.030277252197265625,0.020682793110609055,1.463886022567749,1.463886022567749,692,83
121,9224,specialized_enriched,max,5.07275390625,3.4682328701019287,1.4626336097717285,1.4626336097717285,457,83
122,6329,specialized_enriched,mean,0.27252197265625,0.1863354593515396,1.4625341892242432,1.4625341892242432,816,83
123,4975,specialized_enriched,active_fraction,0.03880500793457031,0.026576457545161247,1.4601272344589233,1.4601272344589233,694,83
124,8336,specialized_enriched,active_fraction,0.03491783142089844,0.02399120293557644,1.4554431438446045,1.4554431438446045,815,83
125,12895,specialized_enriched,active_fraction,0.054123878479003906,0.037199318408966064,1.4549696445465088,1.4549696445465088,811,83
126,8665,specialized_enriched,mean,0.4203643798828125,0.2893714904785156,1.4526807069778442,1.4526807069778442,812,83
127,14881,specialized_enriched,active_fraction,0.03591728210449219,0.02472802810370922,1.4524927139282227,1.4524927139282227,720,83
