rank,feature_id,mean_task_normalized_attribution,attribution_to_task_sd,mean_raw_attribution,support_tasks,positive_attribution_tasks,positive_sign_fraction,mean_active_tokens,mean_max_activation
405,12589,0.0002070570772048086,0.22467850148677826,0.0015370405744761229,4,4,1.0,0.45,1.3015356063842773
406,1351,0.00020703002519439906,0.2693786323070526,0.002353271469473839,5,5,1.0,1.025,2.62190842628479
407,5825,0.00020637917623389512,0.2923887073993683,0.002048977417871356,12,10,0.8333333333333334,1.575,2.281812906265259
408,12797,0.00020587693143170327,0.10673079639673233,0.0024839122779667377,23,18,0.782608695652174,3.775,4.786563396453857
409,6279,0.000205402888241224,0.3010838031768799,0.0020712006371468306,14,13,0.9285714285714286,4.25,2.3131794929504395
410,990,0.0002041245170403272,0.32461005449295044,0.001210788730531931,13,10,0.7692307692307693,1.175,2.118887424468994
411,4550,0.00020366717944853008,0.21228232979774475,0.001401945250108838,8,7,0.875,2.075,2.997187614440918
412,12753,0.00020331001724116504,0.2132529616355896,0.0020823446102440357,10,8,0.8,1.425,1.3321750164031982
413,1727,0.00020206812769174576,0.163083016872406,-7.656733214389533e-05,11,10,0.9090909090909091,1.25,1.9442081451416016
414,9380,0.00020164248417131603,0.15946877002716064,0.004157354589551687,4,2,0.5,4.1,0.594393253326416
415,3890,0.00020136128296144307,0.2429327666759491,0.003326383652165532,9,9,1.0,0.825,0.8665527105331421
416,8003,0.00020032204338349402,0.3731522560119629,0.0016513848677277565,12,10,0.8333333333333334,1.525,0.7993059158325195
417,12911,0.00020019181829411536,0.3483789265155792,0.0015445408644154668,11,9,0.8181818181818182,0.375,0.796053409576416
418,7169,0.00019808008801192045,0.20141734182834625,0.0014840869698673487,8,5,0.625,0.45,5.443251132965088
419,5542,0.0001958101347554475,0.24168352782726288,0.0017241541063413024,9,5,0.5555555555555556,0.875,5.470198631286621
420,7232,0.00019546211115084589,0.3907625377178192,0.0018569796811789274,11,10,0.9090909090909091,2.325,4.584611892700195
421,5819,0.00019507565593812615,0.14426159858703613,0.0001578475785208866,37,18,0.4864864864864865,3.275,3.53422474861145
422,7818,0.00019484295626170933,0.16956482827663422,0.002214753534644842,11,7,0.6363636363636364,1.925,3.3775455951690674
423,11207,0.00019417222938500345,0.43929019570350647,0.0017677390715107322,17,14,0.8235294117647058,5.45,3.7243850231170654
424,4058,0.0001929831923916936,0.21874432265758514,0.0036906092427670956,13,10,0.7692307692307693,4.05,1.6422710418701172
425,12533,0.00019288012117613107,0.16201317310333252,0.001657575136050582,5,3,0.6,4.375,0.5798226594924927
426,12116,0.00019216840155422688,0.1528075933456421,0.0022895806469023228,9,6,0.6666666666666666,1.35,2.484219551086426
427,11954,0.00019157161295879632,0.16932763159275055,0.0008477328228764236,6,4,0.6666666666666666,0.325,0.8083083033561707
428,15219,0.00019149697618559003,0.18065233528614044,0.0009230502764694393,12,8,0.6666666666666666,5.5,1.8540855646133423
429,11272,0.00019135000184178352,0.33493494987487793,0.0008817423367872834,17,13,0.7647058823529411,0.9,3.2747440338134766
430,5242,0.0001909419079311192,0.37254464626312256,0.0018167641246691346,13,11,0.8461538461538461,1.375,1.0734827518463135
431,7714,0.00019041189807467163,0.1636246144771576,0.0013203888665884733,9,5,0.5555555555555556,2.85,2.340719699859619
432,13252,0.00019033110584132373,0.3974258005619049,0.0014045387506484985,12,8,0.6666666666666666,1.475,2.9131243228912354
433,8834,0.00018993651610799134,0.13799342513084412,0.004460492171347141,11,7,0.6363636363636364,7.75,1.4993921518325806
434,14736,0.0001874860899988562,0.2104804962873459,0.0014211719390004873,10,8,0.8,1.2,1.069629430770874
435,13313,0.00018652965081855655,0.17185436189174652,0.0007792656542733312,7,4,0.5714285714285714,0.25,0.49944448471069336
436,5388,0.00018626944802235812,0.20931965112686157,0.0010196715593338013,20,13,0.65,2.65,2.2695794105529785
437,15164,0.00018548841762822121,0.33777686953544617,0.0012418241240084171,12,12,1.0,0.825,1.3916529417037964
438,1419,0.0001854085858212784,0.1970384120941162,0.001710178330540657,17,11,0.6470588235294118,1.575,1.921038031578064
439,6,0.00018484216707292944,0.17473657429218292,0.000854306563269347,13,6,0.46153846153846156,1.4,3.060161590576172
440,3101,0.0001846104860305786,0.31785616278648376,0.0011643592733889818,19,13,0.6842105263157895,1.275,4.890763759613037
441,7469,0.00018449765047989786,0.13997972011566162,0.0015076770214363933,13,7,0.5384615384615384,2.275,3.6191468238830566
442,6629,0.0001844207727117464,0.1812809556722641,0.0010525960242375731,32,19,0.59375,11.2,2.7164011001586914
443,5921,0.00018428085604682565,0.30300378799438477,0.0011862332466989756,17,13,0.7647058823529411,2.0,2.318424701690674
444,15163,0.00018371528130955994,0.2467842549085617,0.001963057555258274,28,15,0.5357142857142857,5.625,3.2814688682556152
445,12058,0.00018283021927345544,0.3493633270263672,0.0017992559587582946,13,13,1.0,2.275,2.527149200439453
446,13617,0.00018162373453378677,0.22468510270118713,0.0029866311233490705,11,8,0.7272727272727273,3.7,1.7464187145233154
447,4113,0.00017946676234714687,0.20400896668434143,0.0016380824381485581,11,10,0.9090909090909091,0.625,3.2748513221740723
448,11580,0.00017933757044374943,0.16413339972496033,0.002564158756285906,23,12,0.5217391304347826,9.975,4.315424919128418
449,13839,0.00017908024892676622,0.2830018401145935,0.0015194526640698314,12,7,0.5833333333333334,2.0,3.1438581943511963
450,6819,0.0001789685629773885,0.37709444761276245,0.0015968868974596262,16,13,0.8125,2.1,2.6486785411834717
451,15742,0.00017878264770843089,0.19466708600521088,0.0021159236785024405,11,9,0.8181818181818182,1.45,0.9192875027656555
452,1078,0.0001780151651473716,0.2542791962623596,0.0008807890117168427,15,12,0.8,0.775,2.158912181854248
453,6403,0.00017726735677570105,0.37323176860809326,0.002625406952574849,11,10,0.9090909090909091,9.025,2.1652960777282715
454,5076,0.00017673838010523468,0.41900163888931274,0.001236543757840991,18,16,0.8888888888888888,2.2,1.3918468952178955
455,4618,0.00017626225599087775,0.25063052773475647,0.0015051848022267222,14,9,0.6428571428571429,2.85,2.7016069889068604
456,8509,0.00017562424181960523,0.31291717290878296,0.0007131339516490698,21,14,0.6666666666666666,5.6,2.8864355087280273
457,13584,0.00017552613280713558,0.15741071105003357,0.0020040771923959255,27,16,0.5925925925925926,4.125,3.1706957817077637
458,6880,0.0001754332915879786,0.2883819043636322,0.002016563666984439,11,8,0.7272727272727273,3.2,1.5730260610580444
459,765,0.0001751059462549165,0.11151312291622162,0.0015825011068955064,14,6,0.42857142857142855,0.925,2.058889865875244
460,1369,0.00017439261137042195,0.28140750527381897,0.001418414292857051,20,11,0.55,2.075,3.440690517425537
461,13877,0.00017331389244645834,0.1777726262807846,0.00037611054722219706,7,6,0.8571428571428571,0.425,0.31669431924819946
462,13947,0.00017264709458686411,0.3669220209121704,0.0014113947981968522,9,9,1.0,0.8,3.8015074729919434
463,11119,0.00017219629080500454,0.3381316363811493,0.0014048583107069135,19,15,0.7894736842105263,5.075,1.5617389678955078
464,2630,0.00017202984599862248,0.19728976488113403,0.0006778840906918049,8,6,0.75,6.075,1.1135497093200684
465,1711,0.00017186193144880235,0.20147094130516052,0.0006417360273189843,8,5,0.625,0.3,0.5155350565910339
466,6141,0.00017169512284453958,0.4102726876735687,0.001471003983169794,9,9,1.0,0.775,3.5085785388946533
467,12809,0.00017148700135294348,0.28525346517562866,0.0009595121955499053,16,11,0.6875,2.45,4.0295186042785645
468,7507,0.00017108606698457152,0.15651164948940277,0.003288672072812915,10,5,0.5,1.55,1.4359339475631714
469,4099,0.00017056225624401122,0.31902316212654114,0.0017993779620155692,10,8,0.8,0.8,1.7426151037216187
470,11905,0.00017040586681105196,0.17439422011375427,0.0012188318651169538,9,6,0.6666666666666666,0.8,2.4226737022399902
471,3812,0.00017003413813654333,0.17983776330947876,0.0009260494261980057,16,11,0.6875,1.9,2.333761215209961
472,3874,0.0001693676458671689,0.20310147106647491,0.0007230003247968853,8,6,0.75,1.6,1.6342986822128296
473,11604,0.00016917637549340725,0.21539880335330963,0.0031816307455301285,8,7,0.875,1.25,0.7105873227119446
474,10741,0.0001687516487436369,0.12568260729312897,0.0029662796296179295,15,7,0.4666666666666667,2.65,2.461442232131958
475,11509,0.00016850014799274504,0.30046355724334717,0.0014752005226910114,17,13,0.7647058823529411,1.2,2.6357381343841553
476,14631,0.00016723597946111113,0.36702466011047363,0.002056877361610532,17,15,0.8823529411764706,4.175,1.8420149087905884
477,3136,0.0001670894998824224,0.2398017793893814,0.0018330598250031471,8,6,0.75,0.6,3.321873903274536
478,160,0.0001667184114921838,0.2069178968667984,0.0019126825500279665,17,14,0.8235294117647058,4.425,2.5938706398010254
479,10507,0.0001666338212089613,0.23685544729232788,0.0008514849469065666,12,7,0.5833333333333334,0.55,1.8730005025863647
480,13220,0.00016635068459436297,0.2024797648191452,0.0012457126285880804,11,10,0.9090909090909091,0.6,1.1775703430175781
481,14803,0.00016600180242676288,0.15510177612304688,0.0009294134797528386,7,2,0.2857142857142857,0.375,1.0322742462158203
482,4620,0.0001641894195927307,0.18527640402317047,0.0007694076630286872,5,3,0.6,0.475,2.9115207195281982
483,2257,0.00016388930089306086,0.569831907749176,0.0014545746380463243,18,16,0.8888888888888888,1.7,3.2927749156951904
484,1367,0.00016342017624992877,0.07975202798843384,-0.001479818020015955,11,9,0.8181818181818182,0.975,8.480391502380371
485,4359,0.00016336959379259497,0.3763826787471771,0.0012406839523464441,17,16,0.9411764705882353,1.55,1.3002893924713135
486,3477,0.00016336279804818332,0.18297021090984344,0.0024211800191551447,10,5,0.5,0.725,1.2313587665557861
487,169,0.00016232272901106626,0.14036965370178223,0.0005072270287200809,5,1,0.2,0.175,0.9886096715927124
488,14356,0.00016074185259640217,0.2740825414657593,0.0016101133078336716,14,12,0.8571428571428571,3.8,2.2630531787872314
489,1613,0.00016072753351181746,0.26599082350730896,0.00190839939750731,10,9,0.9,1.9,2.491914987564087
490,1350,0.00016072657308541238,0.4821828007698059,0.0018200402846559882,14,13,0.9285714285714286,2.3,3.130254030227661
491,10790,0.0001597108639543876,0.27339431643486023,0.002187400823459029,18,14,0.7777777777777778,4.725,2.2371156215667725
492,4263,0.00015963971964083612,0.26794108748435974,0.0012598850298672915,13,12,0.9230769230769231,2.2,1.0164740085601807
493,3366,0.00015924512990750372,0.19097387790679932,0.001929043442942202,6,5,0.8333333333333334,0.675,2.7485692501068115
494,4173,0.0001590884494362399,0.32373449206352234,0.0011014023330062628,8,8,1.0,0.375,1.2040716409683228
495,13158,0.00015898895799182355,0.240552619099617,0.0011534366058185697,17,11,0.6470588235294118,3.675,2.8856022357940674
496,11277,0.00015847552276682109,0.30744609236717224,0.0015173431020230055,21,16,0.7619047619047619,2.275,3.550846815109253
497,4089,0.0001571367320138961,0.4807550311088562,0.0016087049152702093,24,21,0.875,2.175,3.2557742595672607
498,1159,0.00015585207438562065,0.29292795062065125,0.0016469934489578009,9,8,0.8888888888888888,1.9,1.3729171752929688
499,9367,0.0001554217451484874,0.24025003612041473,0.0025765406899154186,5,4,0.8,0.45,0.5315874814987183
500,609,0.00015453033847734332,0.2085324078798294,0.00042765872785821557,8,7,0.875,0.25,0.340057909488678
501,9189,0.00015392449859064072,0.19809050858020782,0.0016210147878155112,8,6,0.75,2.125,0.7473074793815613
502,12858,0.00015367423475254327,0.2524070143699646,0.0022554737515747547,10,8,0.8,3.8,1.3316612243652344
503,12682,0.00015320473175961524,0.35803475975990295,0.0012708866270259023,16,12,0.75,1.775,3.95080828666687
504,7246,0.00015282841923180968,0.32403138279914856,0.0017686535138636827,14,10,0.7142857142857143,3.075,2.9787590503692627
505,1673,0.00015280841034837067,0.25337690114974976,0.0009099902817979455,7,5,0.7142857142857143,0.775,1.158995270729065
506,2359,0.00015133216220419854,0.3318937122821808,0.001043661148287356,13,11,0.8461538461538461,1.075,5.79270076751709
507,5791,0.00015123654156923294,0.17674994468688965,0.002436094218865037,7,6,0.8571428571428571,3.0,1.9537155628204346
508,6214,0.00015036760305520147,0.04001497104763985,0.003155843820422888,17,7,0.4117647058823529,4.6,4.138440132141113
509,4627,0.00014918894157744944,0.2004421353340149,0.0012879191199317575,4,3,0.75,0.925,0.42001819610595703
510,6476,0.00014829174324404448,0.18255247175693512,0.002413984853774309,15,10,0.6666666666666666,2.4,2.9351446628570557
511,6371,0.0001471662981202826,0.3375494182109833,0.0015398422256112099,14,12,0.8571428571428571,1.825,0.9932448267936707
512,3653,0.00014667540381196886,0.20485730469226837,0.0006305804708972573,8,5,0.625,0.55,0.9646093249320984
513,8658,0.00014608490164391696,0.31865015625953674,0.0010978549253195524,12,11,0.9166666666666666,1.775,1.1895586252212524
514,13365,0.00014579086564481258,0.30964136123657227,0.0020711994729936123,10,8,0.8,3.2,3.1731350421905518
515,12406,0.00014560780255123973,0.3467763066291809,0.001321881776675582,7,7,1.0,1.375,2.1511118412017822
516,11885,0.00014556327369064093,0.1325514018535614,0.0006081146420910954,7,4,0.5714285714285714,0.85,1.2508283853530884
517,5188,0.00014489998284261674,0.257316917181015,0.0018958833534270525,15,10,0.6666666666666666,1.675,1.6324975490570068
518,14433,0.00014397451013792306,0.1427614539861679,0.0008820282528176904,7,3,0.42857142857142855,0.675,0.9679087400436401
519,9686,0.00014319045294541866,0.2574620842933655,0.0015517534920945764,7,6,0.8571428571428571,0.975,0.6715871691703796
520,3355,0.00014267652295529842,0.13395999372005463,0.0006184496451169252,18,9,0.5,3.275,1.7404216527938843
521,15919,0.00014227311476133764,0.5182833075523376,0.0012649402488023043,19,19,1.0,1.4,1.6504533290863037
522,11472,0.00014167875633575022,0.3247640132904053,0.0008096587844192982,17,12,0.7058823529411765,2.7,3.5612404346466064
523,1230,0.00014111041673459113,0.22319011390209198,0.0014809516724199057,18,12,0.6666666666666666,1.775,1.288145661354065
524,13162,0.0001407660311087966,0.060815054923295975,0.002292263088747859,13,8,0.6153846153846154,1.125,3.9185729026794434
525,3718,0.00014065048890188336,0.4056456983089447,0.0012056020786985755,10,8,0.8,0.675,4.532488822937012
526,12402,0.00014027855650056154,0.30147191882133484,0.0018319289665669203,15,13,0.8666666666666667,7.925,2.2577707767486572
527,5219,0.00013894283620174974,0.3674629330635071,0.0011349745327606797,12,10,0.8333333333333334,0.6,0.7409005165100098
528,5725,0.00013893043796997517,0.11924929171800613,0.0013232264900580049,8,3,0.375,0.575,2.04771089553833
529,10494,0.00013875904551241547,0.09387478977441788,-0.00011518801329657435,14,8,0.5714285714285714,3.7,3.6404953002929688
530,10073,0.00013855626457370818,0.1746872514486313,0.0017433479661121964,9,6,0.6666666666666666,2.425,2.232316732406616
531,2187,0.00013854246935807168,0.08445565402507782,0.0032557151280343533,14,12,0.8571428571428571,3.6,1.915829062461853
532,8301,0.000138292190968059,0.4033621847629547,0.0013083743397146463,16,15,0.9375,1.775,3.4882149696350098
533,14862,0.00013821685570292175,0.1314786970615387,0.0010570089798420668,21,12,0.5714285714285714,2.25,2.500065803527832
534,10367,0.00013782791211269796,0.18572822213172913,0.0012313894694671035,5,4,0.8,0.4,1.3959221839904785
535,6341,0.00013711194333154708,0.26529228687286377,0.0010155787458643317,8,8,1.0,0.45,2.7115745544433594
536,13408,0.0001369537494610995,0.23117777705192566,0.0015408823965117335,25,13,0.52,3.8,1.8906269073486328
537,7725,0.00013650240725837648,0.21340318024158478,0.0009349950705654919,13,10,0.7692307692307693,1.25,1.8899074792861938
538,4696,0.00013618603406939656,0.30673399567604065,0.0016224866267293692,7,6,0.8571428571428571,4.45,0.8092435598373413
539,7009,0.00013535493053495884,0.24840639531612396,0.0009511648677289486,9,8,0.8888888888888888,0.5,1.1448745727539062
540,843,0.00013505436072591692,0.2879534363746643,0.0011178107233718038,7,5,0.7142857142857143,0.975,0.5472398996353149
541,4902,0.00013483436487149447,0.20486891269683838,0.001564347418025136,8,6,0.75,1.425,1.7267370223999023
542,8194,0.00013483341899700463,0.43962788581848145,0.0011224504560232162,18,15,0.8333333333333334,1.7,1.4957926273345947
543,4436,0.00013434872380457819,0.21867865324020386,0.0009411735227331519,7,5,0.7142857142857143,0.95,5.741340160369873
544,10229,0.00013399883755482733,0.41117578744888306,0.0012079601874575019,19,15,0.7894736842105263,5.825,1.6183278560638428
545,2005,0.0001329215883743018,0.21238864958286285,0.00219557317905128,15,6,0.4,1.825,1.814083456993103
546,11958,0.00013248034520074725,0.2330661118030548,0.0005104822339490056,13,10,0.7692307692307693,1.05,0.8483088612556458
547,5993,0.00013240482076071203,0.4596785008907318,0.0014313225401565433,19,14,0.7368421052631579,2.95,3.090571880340576
548,14323,0.0001321942690992728,0.33033815026283264,0.0015851635253056884,9,7,0.7777777777777778,6.8,1.338349461555481
549,775,0.00013218089588917792,0.16749295592308044,0.000824577989988029,10,7,0.7,1.45,1.52423095703125
550,14811,0.00013211058103479445,0.37654319405555725,0.0011643253965303302,10,8,0.8,0.775,3.8188183307647705
551,1268,0.00013192681944929063,0.20982955396175385,0.0009700492955744267,8,5,0.625,0.8,2.0236809253692627
552,5226,0.00013192118785809726,0.23216724395751953,0.0011221787426620722,12,7,0.5833333333333334,1.575,2.5198960304260254
553,1385,0.00013186114665586501,0.28573623299598694,0.0007604702259413898,17,11,0.6470588235294118,0.975,2.625669002532959
554,11128,0.00013072212459519506,0.1435055285692215,0.0011989767663180828,19,9,0.47368421052631576,1.6,2.288144826889038
555,7758,0.00013033115828875452,0.29886192083358765,0.0008818755159154534,8,7,0.875,0.275,2.2065465450286865
556,4525,0.00013032846618443727,0.21309037506580353,0.0006443920428864658,18,13,0.7222222222222222,4.6,1.9205503463745117
557,4143,0.00013030314585193992,0.29578185081481934,0.0010065350215882063,6,5,0.8333333333333334,0.5,1.8815101385116577
558,4342,0.00012989329115953296,0.19117732346057892,0.00026705232448875904,10,7,0.7,1.5,0.869292140007019
559,11839,0.00012929140939377248,0.23173969984054565,0.000645466847345233,18,11,0.6111111111111112,2.4,1.2074302434921265
560,12218,0.0001280611613765359,0.19625583291053772,0.002232200000435114,5,4,0.8,1.15,0.7034122943878174
561,10489,0.0001279801654163748,0.2587239444255829,0.0012138301972299814,5,4,0.8,0.325,1.7764551639556885
562,12230,0.00012653652811422944,0.228605717420578,0.0008646419155411422,9,5,0.5555555555555556,0.275,2.4264426231384277
563,2017,0.00012642412912100554,0.16349679231643677,0.0016029283870011568,5,2,0.4,0.275,1.8490384817123413
564,11059,0.00012638242333196104,0.2502284049987793,0.0006469840882346034,5,4,0.8,0.3,1.0532331466674805
565,11028,0.00012616239837370813,0.2839433550834656,0.001045971759594977,16,10,0.625,1.425,5.537222862243652
566,12362,0.00012601612252183259,0.05525398626923561,0.0018223092192783952,17,8,0.47058823529411764,7.75,3.7065346240997314
567,10904,0.00012482462625484914,0.1435495764017105,0.00243191746994853,7,6,0.8571428571428571,1.325,2.5041956901550293
568,7712,0.00012419832637533545,0.3071647584438324,0.0012980542378500104,15,11,0.7333333333333333,2.275,3.3439300060272217
569,15041,0.00012380495900288224,0.35218510031700134,0.0007702868315391243,18,14,0.7777777777777778,1.575,1.940079689025879
570,18,0.00012371662887744606,0.18940864503383636,0.00031932772253639996,11,6,0.5454545454545454,1.125,1.0695416927337646
571,7287,0.00012320358655415475,0.02346462942659855,-0.00597564410418272,21,10,0.47619047619047616,4.0,6.220128059387207
572,553,0.0001229999033967033,0.1457565873861313,0.00015653413720428944,17,8,0.47058823529411764,0.975,1.1051958799362183
573,5528,0.00012228584091644734,0.15913653373718262,0.0025562888476997614,5,4,0.8,6.2,0.8781160116195679
574,7504,0.0001222331338794902,0.16252921521663666,0.0025417893193662167,4,3,0.75,2.075,0.4991178512573242
575,7820,0.0001216641758219339,0.2537941634654999,0.0007052092114463449,5,5,1.0,0.45,0.7622432112693787
576,5714,0.00012166277883807197,0.1918395757675171,0.0012337781954556704,13,9,0.6923076923076923,1.3,2.312277317047119
577,5733,0.00012161451013525948,0.2851998507976532,0.0009853130904957652,12,8,0.6666666666666666,0.825,2.1670217514038086
578,13913,0.0001214541625813581,0.263403058052063,0.0005669345846399665,10,6,0.6,0.725,1.977171540260315
579,11279,0.00012109897943446413,0.206320658326149,0.0013782661408185959,7,5,0.7142857142857143,0.95,2.6318411827087402
580,10922,0.00012082186003681272,0.29621291160583496,0.0011664843186736107,11,7,0.6363636363636364,0.7,3.153366804122925
581,16060,0.00012071820674464107,0.23859331011772156,0.0008017512154765427,13,9,0.6923076923076923,2.025,1.180519700050354
582,10818,0.000119901800644584,0.2466808706521988,0.0011276525910943747,9,7,0.7777777777777778,0.95,1.4793466329574585
583,6890,0.00011878814257215708,0.14208143949508667,0.0007377010770142078,15,7,0.4666666666666667,1.2,2.5000998973846436
584,14194,0.00011856434866786003,0.2651659846305847,0.0006984624778851867,13,9,0.6923076923076923,7.775,2.441767692565918
585,1287,0.0001179115497507155,0.20725387334823608,0.0008057019440457225,12,8,0.6666666666666666,0.975,1.9901500940322876
586,10553,0.00011745799565687776,0.08486443758010864,0.002260933630168438,12,6,0.5,0.9,4.577081680297852
587,4352,0.0001173040727735497,0.21313658356666565,0.000706249033100903,15,9,0.6,1.475,1.0298916101455688
588,10688,0.00011700052709784359,0.15131327509880066,0.00041154399514198303,11,5,0.45454545454545453,0.875,0.9074093699455261
589,13524,0.00011680610623443499,0.17906172573566437,0.0020933884661644697,7,5,0.7142857142857143,0.55,1.5382988452911377
590,10250,0.00011651962995529175,0.23929333686828613,0.0015738094225525856,10,8,0.8,2.725,2.265307903289795
591,11617,0.00011645288032013923,0.19307848811149597,0.000864918518345803,8,6,0.75,1.125,1.7400678396224976
592,6992,0.00011639764124993235,0.17364510893821716,0.0013556962367147207,5,4,0.8,0.9,1.2258402109146118
593,7890,0.00011638941941782832,0.22928522527217865,0.0016183151165023446,14,9,0.6428571428571429,2.85,1.5757520198822021
594,6184,0.00011594218813115731,0.18395794928073883,0.0005904188146814704,11,7,0.6363636363636364,2.025,1.27951979637146
595,16002,0.00011546780297067016,0.24088726937770844,0.0019059231271967292,8,7,0.875,1.3,0.6449412703514099
596,570,0.00011515029473230243,0.10421556979417801,0.0014966480666771531,23,13,0.5652173913043478,1.5,2.4727044105529785
597,14359,0.00011513564822962508,0.21096310019493103,0.000584632798563689,22,10,0.45454545454545453,2.375,4.001406669616699
598,14636,0.00011452832404756919,0.2582533359527588,0.0008933215285651386,6,6,1.0,0.5,0.5450621843338013
599,3575,0.0001141373286372982,0.16418786346912384,0.0005772585864178836,13,7,0.5384615384615384,2.225,2.100437879562378
600,9204,0.00011402675590943545,0.1481785923242569,0.0004145579878240824,4,1,0.25,0.35,1.1846120357513428
601,16205,0.00011386982805561274,0.12084530293941498,0.001173530938103795,8,5,0.625,0.8,3.354940891265869
602,10828,0.00011366313265170902,0.06985553354024887,0.0005377324414439499,17,8,0.47058823529411764,1.175,2.625584125518799
603,11433,0.00011267302033957094,0.2059248685836792,0.002068318659439683,13,10,0.7692307692307693,3.225,1.593719244003296
604,231,0.00011266142973909155,0.2572537064552307,0.0007131967577151954,18,13,0.7222222222222222,3.4,3.338026762008667
605,14375,0.0001126114948419854,0.2479339838027954,0.0009923662291839719,6,5,0.8333333333333334,0.3,0.6181677579879761
606,10283,0.00011260685278102756,0.17601265013217926,0.001244684332050383,13,8,0.6153846153846154,3.1,2.7705752849578857
607,4966,0.00011204097245354205,0.4135272204875946,0.00101370585616678,12,12,1.0,1.575,1.7677679061889648
608,11316,0.00011126951721962541,0.16052722930908203,0.0006000552675686777,13,8,0.6153846153846154,1.0,1.9095672369003296
609,10141,0.0001111364908865653,0.16298691928386688,0.0009545095381326973,8,5,0.625,3.1,0.7000582814216614
610,11551,0.00011107866885140538,0.19196872413158417,0.0013808604562655091,9,7,0.7777777777777778,2.1,1.7172355651855469
611,7080,0.00011061591794714332,0.09367050975561142,-0.001241688965819776,20,13,0.65,3.7,3.332606554031372
612,8858,0.0001104903276427649,0.2359933704137802,0.0010272791841998696,20,11,0.55,1.425,3.667600631713867
613,7145,0.00010993869364028797,0.13338761031627655,0.0008593856473453343,15,6,0.4,3.875,2.4133238792419434
614,5687,0.00010979940270772204,0.17976374924182892,0.0003919891023542732,8,4,0.5,0.425,2.2251017093658447
615,4293,0.00010958579514408484,0.20112904906272888,0.00045592026435770094,12,8,0.6666666666666666,0.75,1.193966269493103
616,9701,0.00010943441884592175,0.29379749298095703,0.0011503554414957762,12,9,0.75,1.325,3.6249606609344482
617,8113,0.00010850293620023876,0.27918604016304016,0.00089336431119591,11,8,0.7272727272727273,1.875,3.0996031761169434
618,13218,0.00010783983452711254,0.37697479128837585,0.0011324025690555573,15,12,0.8,0.55,1.4129348993301392
619,11078,0.0001077535780495964,0.26140207052230835,0.0009345711441710591,11,8,0.7272727272727273,0.55,1.9157516956329346
620,981,0.00010770468361442909,0.2363041192293167,0.0010113116586580873,8,7,0.875,2.15,1.9439048767089844
621,6398,0.00010752064554253593,0.20674008131027222,0.0015095823910087347,10,6,0.6,3.775,2.3384621143341064
622,12665,0.00010751404624897987,0.27167418599128723,0.001233296818099916,15,11,0.7333333333333333,4.875,1.6502368450164795
623,3600,0.00010744629253167659,0.2383597046136856,0.0008448071894235909,9,5,0.5555555555555556,0.95,0.5812746286392212
624,13969,0.00010708323679864407,0.2534067928791046,0.001181108644232154,26,14,0.5384615384615384,4.85,3.3765270709991455
625,14570,0.00010635630314936861,0.16335320472717285,0.0006291711470112205,12,8,0.6666666666666666,0.5,0.9093238711357117
626,7753,0.0001053042578860186,0.20628441870212555,0.0006949923699721694,8,7,0.875,0.375,0.6001778841018677
627,1171,0.00010514658788451925,0.20137037336826324,0.0011026179417967796,8,5,0.625,2.35,1.5591579675674438
628,10176,0.00010509845742490143,0.23522192239761353,0.0014673013938590884,7,4,0.5714285714285714,2.35,1.5852056741714478
629,13668,0.00010501335782464594,0.09336144477128983,0.0011650205124169588,18,11,0.6111111111111112,2.65,3.4138717651367188
630,12762,0.00010469071276020259,0.33958688378334045,0.000760710914619267,21,14,0.6666666666666666,1.475,2.297307014465332
631,6724,0.00010453114373376593,0.11189918965101242,0.00027374140336178243,7,3,0.42857142857142855,0.325,1.5338811874389648
632,13519,0.00010443121573189273,0.2704601287841797,0.0007109616999514401,10,9,0.9,0.7,1.6736812591552734
633,13144,0.00010361582826590165,0.11147063970565796,0.0016594206681475043,12,9,0.75,1.7,0.9322342872619629
634,16290,0.00010359285806771368,0.1148402988910675,0.0009697398054413497,16,8,0.5,2.675,2.117347002029419
635,12031,0.00010255271627102047,0.36224043369293213,0.0008635103586129844,13,12,0.9230769230769231,0.725,0.6433451771736145
636,7109,0.00010233974171569571,0.12008709460496902,0.0013238124083727598,17,8,0.47058823529411764,2.2,2.649343490600586
637,7740,0.00010228783503407612,0.16528548300266266,0.0009720935486257076,16,11,0.6875,2.2,3.197218418121338
638,12405,0.00010223835852229968,0.10932286083698273,0.0012702331878244877,19,12,0.631578947368421,2.05,1.1453592777252197
639,15063,0.00010158286750083789,0.14522364735603333,0.000512395694386214,13,7,0.5384615384615384,1.725,1.5281461477279663
640,1548,0.00010156686039408669,0.36261609196662903,0.001215057447552681,21,17,0.8095238095238095,2.925,2.2736587524414062
641,4033,0.00010154725896427408,0.278053879737854,0.0012623828370124102,17,12,0.7058823529411765,4.35,2.033567190170288
642,16308,0.00010152703907806426,0.2232564240694046,0.0015429607592523098,6,4,0.6666666666666666,2.175,1.5772100687026978
643,15958,0.00010134801414096728,0.23147864639759064,0.0005282482597976923,9,8,0.8888888888888888,0.65,0.4880886971950531
644,12697,0.00010130680311704054,0.34558042883872986,0.0008477118681184947,19,15,0.7894736842105263,1.875,3.4213624000549316
645,3085,0.00010117983765667304,0.2620178461074829,0.0008072194759733975,10,9,0.9,1.55,1.4501872062683105
646,12678,0.0001006807287922129,0.21577376127243042,0.00040214555338025093,5,4,0.8,0.15,0.3112937808036804
